year;month;day;hour;minute;Fs_1;Fs_2;Fs_3;Fs_4;Ts_1;TFs_2;TFs_3;Ts_4;VWC_1;VWC_2;VWC_3;VWC_4
2017;6;17;21;11;0.66;0.44;0.48;0.17;30.97;32.07;NaN;32.17;0.023571508;0.023518987;NaN;0.037319313
2017;6;17;22;11;0.56;0.41;0.46;0.18;28.93;30.04;29.85;30.25;0.022835847;0.022494017;0.031506885;0.036263997
2017;6;17;23;11;0.58;0.4;0.38;0.17;27.35;28.46;NaN;28.88;0.022257262;0.02194146;NaN;0.035877479
2017;6;18;0;11;0.5;0.38;0.43;0.13;26.01;27.13;NaN;27.59;0.02194146;0.021230364;NaN;0.034948902
2017;6;18;1;11;0.44;0.34;0.38;0.12;24.79;25.91;NaN;26.57;0.021362105;0.020729511;NaN;0.034716552
2017;6;18;2;11;0.49;0.34;0.41;0.18;23.98;24.97;NaN;25.67;0.021151306;0.020386609;NaN;0.033915604
2017;6;18;3;11;0.47;0.34;0.42;0.17;23.36;24.37;NaN;25.19;0.021151306;0.020096324;NaN;0.033941457
2017;6;18;4;11;0.41;0.31;0.32;0.11;22.67;23.63;NaN;24.69;0.021045882;0.019937934;NaN;0.033863897
2017;6;18;5;11;0.36;0.29;0.35;0.09;21.88;22.86;NaN;23.84;0.020729511;0.019568214;NaN;0.03290657
2017;6;18;6;11;0.42;0.3;0.42;0.19;21.49;22.3;NaN;23.15;0.020624021;0.019304003;NaN;0.032880677
2017;6;18;7;11;0.55;0.34;0.61;0.44;23.12;23.3;NaN;23.69;0.021572837;0.01983232;NaN;0.033217207
2017;6;18;8;11;0.61;0.42;0.76;0.67;31.03;27.77;NaN;26.23;0.025538055;0.021915137;NaN;0.034819829
2017;6;18;9;11;0.82;0.42;0.99;0.75;36.85;32.02;35.91;30.49;0.02828152;0.024044006;0.035490732;0.037242152
2017;6;18;10;11;0.83;0.45;1.1;0.88;47.69;41.15;NaN;36.02;0.033450089;0.029063292;NaN;0.04047503
2017;6;18;11;11;0.81;0.47;1.09;0.77;55.3;48.99;NaN;42.06;0.036160948;0.033475959;NaN;0.043844625
2017;6;18;12;11;0.92;0.47;1.14;0.92;60.81;55.02;NaN;47.29;0.03721643;0.036238236;NaN;0.046258835
2017;6;18;13;11;0.87;0.56;1.05;0.72;64.44;58.69;NaN;51.7;0.038295887;0.037499318;NaN;0.047551137
2017;6;18;14;11;0.96;0.56;1.03;0.71;66.37;60.04;63.05;54.03;0.038270206;0.037473606;0.048107794;0.048259525
2017;6;18;15;11;0.91;0.66;1.09;0.59;65.89;58.82;NaN;56.18;0.037447893;0.03641854;NaN;0.050203535
2017;6;18;16;11;0.95;0.56;0.98;0.38;63.61;56.49;55.99;55.25;0.036160948;0.035129562;0.042978382;0.048208952
2017;6;18;17;11;0.87;0.57;0.84;0.42;57.94;52.07;NaN;50.92;0.033863897;0.033061907;NaN;0.045852867
2017;6;18;18;11;0.83;0.59;0.74;0.34;49.73;45.79;44.46;46.35;0.030676037;0.030156226;0.037756382;0.044073729
2017;6;18;19;11;0.79;0.52;0.64;0.24;41.65;40.99;NaN;41.31;0.027524931;0.027916378;NaN;0.041881167
2017;6;18;20;11;0.73;0.5;0.54;0.22;36.28;36.94;NaN;37.27;0.025616597;0.025930671;NaN;0.039860484
2017;6;18;21;11;0.69;0.46;0.6;0.25;32.9;33.78;33.47;34.31;0.024542394;0.024411275;0.033139561;0.038578306
2017;6;18;22;11;0.61;0.44;0.44;0.16;30.87;31.89;NaN;32.51;0.023834048;0.023492726;NaN;0.037293594
2017;6;18;23;11;0.58;0.41;0.39;0.14;28.76;29.83;NaN;30.63;0.023072398;0.022651806;NaN;0.03636703
2017;6;19;0;11;0.56;0.45;0.36;0.12;27.14;28.13;NaN;29.01;0.022388803;0.021888812;NaN;0.035800148
2017;6;19;1;11;0.52;0.41;0.42;0.15;25.91;26.92;26.81;27.73;0.022230951;0.021309411;0.030520137;0.034974714
2017;6;19;2;11;0.45;0.36;0.42;0.14;25.16;26.09;NaN;27.04;0.022020425;0.021019524;NaN;0.034948902
2017;6;19;3;11;0.48;0.33;0.37;0.14;24.48;25.33;NaN;26.32;0.021783504;0.02070314;NaN;0.034406624
2017;6;19;4;11;0.4;0.31;0.32;NaN;23.81;24.75;NaN;25.63;0.02149382;0.020597646;NaN;0.033993158
2017;6;19;5;11;0.41;0.35;0.35;0.1;23.15;23.99;NaN;24.93;0.021335759;0.020149112;NaN;0.033915604
2017;6;19;6;11;0.4;0.38;0.45;0.19;22.64;23.39;NaN;24.3;0.021230364;0.019990735;NaN;0.033760469
2017;6;19;7;11;0.53;0.36;0.59;0.41;24.4;24.39;NaN;24.76;0.022283573;0.020412992;NaN;0.033915604
2017;6;19;8;11;0.63;0.42;0.75;0.7;32.45;28.93;NaN;27.33;0.026218443;0.022546617;NaN;0.035232774
2017;6;19;9;11;0.78;0.43;0.94;0.82;37.58;32.87;36.38;31.65;0.028620401;0.024542394;0.036032113;0.037884876
2017;6;19;10;39;0.82;0.46;1.07;0.93;48.52;41.86;NaN;37.92;0.033786328;0.029505888;NaN;0.041497979
2017;6;19;11;38;0.84;0.49;1.19;0.83;56.49;49.53;51.58;44.77;0.03662454;0.03373461;0.044048277;0.045141804
2017;6;19;12;38;0.88;0.46;1;0.75;62.25;55.73;57.76;50.11;0.037884876;0.036521548;0.046892643;0.047196648
2017;6;19;13;38;0.96;0.54;1.13;0.68;63.75;58.62;NaN;54.03;0.037833482;0.037267874;NaN;0.048537605
2017;6;19;14;38;0.88;0.58;1.02;0.71;65.72;59.73;62.19;57.57;0.037987653;0.037242152;0.047804223;0.051135556
2017;6;19;15;38;0.89;0.64;0.91;0.3;64.9;59.09;NaN;59.36;0.036984885;0.03641854;NaN;0.05163878
2017;6;19;16;38;0.96;0.61;0.96;0.43;60.25;55.53;55.29;58.01;0.034639084;0.034742373;0.042876394;0.050405169
2017;6;19;17;38;0.88;0.63;0.81;0.48;56.53;51.46;NaN;53.04;0.033346596;0.032802991;NaN;0.046436364
2017;6;19;18;38;0.84;0.55;0.8;0.37;51.25;47.74;NaN;49.58;0.031403086;0.030987728;NaN;0.045167213
2017;6;19;19;38;0.82;0.51;0.79;0.41;42.89;43.07;41.83;44.43;0.028437948;0.02885491;0.036984885;0.043207795
2017;6;19;20;38;0.7;0.51;0.66;0.38;37.96;38.97;38.07;40;0.026636798;0.02676748;0.035335969;0.041037852
2017;6;19;21;38;0.76;0.48;0.58;0.35;35.33;36.36;35.62;37.25;0.025799825;0.025590417;0.034277444;0.039655506
2017;6;19;22;38;0.66;0.44;0.66;0.38;33.29;34.3;33.64;35.19;0.025354755;0.024725916;0.033682888;0.038783625
2017;6;19;23;38;0.71;0.45;0.58;0.3;32.69;33.35;NaN;34.17;0.025354755;0.024385048;NaN;0.038526966
2017;6;20;0;38;0.68;0.47;0.57;0.34;32.29;32.94;NaN;33.65;0.025380944;0.024253899;NaN;0.038526966
2017;6;20;1;38;0.58;0.45;0.5;0.29;31.45;32.05;NaN;32.73;0.025197601;0.023939036;NaN;0.037987653
2017;6;20;2;38;0.56;0.4;0.47;0.26;30.72;31.32;NaN;32.01;0.025092811;0.023702791;NaN;0.037396464
2017;6;20;3;38;0.62;0.4;0.48;0.25;29.68;30.31;NaN;31.2;0.024778342;0.023492726;NaN;0.037267874
2017;6;20;4;38;0.49;0.38;0.44;0.25;28.71;29.31;NaN;30.27;0.024568614;0.023072398;NaN;0.036778998
2017;6;20;5;38;0.5;0.39;0.49;0.29;28.25;28.77;NaN;29.71;0.024542394;0.022809559;NaN;0.036444293
2017;6;20;6;38;0.55;0.41;0.54;0.41;28.6;28.83;NaN;29.7;0.024883182;0.023046118;NaN;0.036547298
2017;6;20;7;38;0.61;0.39;0.67;0.54;30.14;29.83;NaN;30.17;0.025878336;0.023466463;NaN;0.037267874
2017;6;20;8;38;0.67;0.44;0.71;0.65;36.19;33.97;33.16;32.67;0.028828858;0.025433318;0.035284374;0.038706638
2017;6;20;9;38;0.74;0.48;0.9;0.73;39.51;36.32;37.9;35.85;0.030312213;0.02671521;0.037704978;0.040577398
2017;6;20;10;38;0.85;0.54;0.99;0.9;48.44;43.41;NaN;41.33;0.034458289;0.03077995;NaN;0.043793702
2017;6;20;11;38;0.94;0.5;0.94;0.79;54.55;49.44;49.07;47.45;0.036573046;0.034070703;0.043539025;0.046816619
2017;6;20;12;38;0.83;0.52;0.98;0.81;59.18;54.25;53.58;52.61;0.037704978;0.036315515;0.045675176;0.048815563
2017;6;20;13;38;0.92;0.63;1.06;0.8;61.29;58.02;NaN;57.26;0.037242152;0.037576448;NaN;0.052066206
2017;6;20;14;38;0.96;0.64;1.01;0.6;64.81;60.44;59.88;60.21;0.038629642;0.038167474;0.048057209;0.052995487
2017;6;20;15;38;0.8;0.59;0.89;0.76;62.88;58.87;NaN;60;0.037113531;0.036830476;NaN;0.052191865
2017;6;20;16;38;0.92;0.67;0.82;0.42;56.79;54.76;NaN;57.21;0.03450995;0.034794012;NaN;0.050379968
2017;6;20;17;38;1.66;1.47;1.54;0.94;55.62;52.48;49.29;55.12;0.034070703;0.033579432;0.041293518;0.048057209
2017;6;20;18;38;0.93;0.73;0.83;0.54;40.34;42.97;42.24;45.77;0.030624075;0.029531914;0.039347917;0.044353635
2017;6;20;19;38;0.8;0.55;0.64;0.38;37.87;39.69;NaN;42.45;0.030727996;0.028437948;NaN;0.043207795
2017;6;20;20;38;0.74;0.55;0.58;0.34;36.13;37.49;36.47;39.76;0.030156226;0.027916378;0.037267874;0.042059911
2017;6;20;21;38;0.67;0.49;0.56;0.33;34.45;35.54;NaN;37.58;0.029245573;0.027081013;NaN;0.041114563
2017;6;20;22;38;0.66;0.47;0.68;0.3;33.58;34.33;NaN;36.11;0.028985157;0.026558376;NaN;0.040730919
2017;6;20;23;38;0.59;0.44;0.65;0.33;32.46;33.31;NaN;34.93;0.028516149;0.026296904;NaN;0.039809246
2017;6;21;0;38;0.6;0.44;0.7;0.33;31.42;32.23;NaN;33.74;0.02799464;0.025564237;NaN;0.039578622
2017;6;21;1;38;0.52;0.43;0.58;0.25;30.65;31.38;30.82;32.8;0.027864198;0.025302374;0.03518117;0.039194068
2017;6;21;2;38;0.53;0.4;0.55;0.25;29.71;30.38;30.05;31.81;0.027289952;0.02475213;0.034794012;0.038552637
2017;6;21;3;38;0.46;0.39;0.44;0.2;28.54;29.21;NaN;30.71;0.026872007;0.024227666;NaN;0.038218842
2017;6;21;4;38;0.49;0.36;0.48;0.25;27.57;28.18;28.21;29.85;0.026558376;0.023834048;0.033941457;0.037422179
2017;6;21;5;38;0.5;0.37;0.46;0.2;26.87;27.3;NaN;28.93;0.026427653;0.023361401;NaN;0.037267874
2017;6;21;6;38;0.54;0.38;0.55;0.33;26.54;26.91;NaN;28.46;0.026218443;0.023413934;NaN;0.037164983
2017;6;21;7;38;0.61;0.41;0.69;0.52;28.11;27.86;NaN;28.93;0.026976518;0.023597767;NaN;0.037267874
2017;6;21;8;38;0.75;0.46;0.81;0.68;35.19;32.16;31.74;31.18;0.030572108;0.025825996;0.03608365;0.038783625
2017;6;21;9;38;0.81;0.49;0.99;0.85;40.35;35.85;39.19;35.02;0.033165444;0.027812015;0.04021904;0.041140131
2017;6;21;10;38;0.84;0.52;1.05;0.84;50.21;43.59;NaN;40.25;0.037756382;0.032414427;NaN;0.044251865
2017;6;21;11;38;0.96;0.43;0.88;0.36;57.29;50.69;52.57;46.22;0.039962949;0.036392785;0.047424556;0.047323274
2017;6;21;12;38;0.79;0.53;0.83;0.38;58.25;54.88;56.17;50.31;0.039014531;0.038270206;0.04841122;0.048638695
2017;6;21;13;38;0.77;0.49;0.72;0.32;57.52;54.36;NaN;51.05;0.038321566;0.037345031;NaN;0.048588152
2017;6;21;15;38;1;1;1.08;0.53;30.2;31.29;NaN;33.38;0.228300163;0.274825066;NaN;0.146369011
2017;6;21;16;38;2.8;1.68;2.02;1.73;30.18;30.22;30.08;30.22;0.186738103;0.224020012;0.260777575;0.146369011
2017;6;21;17;38;3.11;2.45;2.73;1.93;32.87;32.03;NaN;30.53;0.171426687;0.200602286;NaN;0.136421174
2017;6;21;18;38;2.91;2.68;3.12;1.54;30.82;30.57;29.56;29.12;0.160383938;0.187519726;0.198892863;0.129783962
2017;6;21;19;38;2.44;2.28;2.5;1.18;27.88;27.93;NaN;27.33;0.151618364;0.176453511;NaN;0.124240203
2017;6;21;20;38;2.22;1.94;2.25;1.06;26.1;26.49;NaN;26.6;0.145794193;0.169197802;NaN;0.120921856
2017;6;21;21;38;1.89;1.73;1.94;0.94;24.31;25.14;NaN;25.77;0.140591383;0.163682367;NaN;0.118256883
2017;6;21;22;38;1.71;1.63;1.83;0.93;23.39;24.32;NaN;25.11;0.136919912;0.159762983;NaN;0.116074872
2017;6;21;23;38;1.57;1.44;1.61;0.73;23.14;24.09;NaN;24.93;0.134508529;0.157271252;NaN;0.114743388
2017;6;22;0;38;1.44;1.36;1.4;0.65;22.71;23.54;NaN;24.47;0.132239049;0.153719553;NaN;0.113589828
2017;6;22;1;38;1.29;1.29;1.43;0.7;22.35;22.91;NaN;23.77;0.130486585;0.151618364;NaN;0.111889005
2017;6;22;2;38;1.38;1.19;1.34;0.65;22.01;22.38;NaN;23.03;0.128970387;0.149719696;NaN;0.110524558
2017;6;22;3;38;1.37;1.17;1.35;0.63;22.19;22.29;NaN;22.7;0.12780281;0.148449909;NaN;0.109202386
2017;6;22;4;38;1.2;1.08;1.33;0.56;22.43;22.5;NaN;22.89;0.127273249;0.147113175;NaN;0.108265843
2017;6;22;5;38;1.23;1.04;1.24;0.48;22.01;22.07;NaN;22.52;0.125902767;0.145367981;NaN;0.107831299
2017;6;22;6;38;1.21;1;1.21;0.48;21.72;21.62;NaN;22.02;0.124928024;0.144087193;NaN;0.106548565
2017;6;22;7;38;1.25;1.03;1.3;0.58;22.63;22.22;NaN;22.28;0.125105383;0.144044444;NaN;0.106250365
2017;6;22;8;38;1.3;1.05;1.44;0.69;24.12;23.49;NaN;23.31;0.125725674;0.144108566;NaN;0.106525632
2017;6;22;11;10;1.93;1.42;2.24;1.5;39.47;36.39;NaN;34.71;0.136854886;0.150142246;NaN;0.115669
2017;6;22;12;10;2.12;1.57;2.52;1.57;45.51;41.48;NaN;39.28;0.141966822;0.15747938;NaN;0.119535021
2017;6;22;13;10;2.32;1.64;2.38;1.51;49.63;44.87;NaN;42.68;0.143381381;0.158103238;NaN;0.121747789
2017;6;22;14;10;2.3;1.59;2.36;1.54;52.48;46.69;NaN;45.01;0.14166626;0.15685473;NaN;0.122661534
2017;6;22;15;10;2.33;1.57;2.33;1.3;53.22;47.15;46.22;45.91;0.136876563;0.153929184;0.172032749;0.121770094
2017;6;22;16;10;2.31;1.47;2.09;1.26;51.42;45.84;43.9;45.26;0.130069516;0.148873528;0.166754329;0.119400622
2017;6;22;17;10;2.14;1.5;2.04;1.19;47.94;43.65;41.07;42.7;0.122661534;0.143402784;0.161417106;0.115195102
2017;6;22;18;10;2.07;1.4;1.84;1.06;42.15;40.15;NaN;39.6;0.114765982;0.13821871;NaN;0.110501789
2017;6;22;19;10;1.96;1.23;1.54;0.91;37.31;36.97;35.24;36.49;0.108265843;0.1370066;0.152249653;0.106617358
2017;6;22;20;10;1.68;1.15;1.29;0.74;34.07;34.25;NaN;34.09;0.104227593;0.136768173;NaN;0.103882073
2017;6;22;21;10;1.53;1.08;1.07;0.62;31.93;32.25;NaN;32.18;0.101526899;0.136659761;NaN;0.101550037
2017;6;22;22;10;1.26;0.93;0.97;0.51;30.14;30.61;NaN;30.61;0.099463845;0.136768173;NaN;0.099742448
2017;6;22;23;10;1.14;0.89;0.89;0.49;28.83;29.27;NaN;29.38;0.097602996;0.13631269;NaN;0.098231712
2017;6;23;0;10;1.04;0.79;0.82;0.41;28.1;28.43;27.94;28.62;0.096810291;0.135574392;0.139449551;0.096903608
2017;6;23;1;10;0.99;0.78;0.73;0.4;27.05;27.47;27.07;27.72;0.095478875;0.134051062;0.137829413;0.095689305
2017;6;23;2;10;0.92;0.69;0.71;0.31;26.25;26.69;NaN;26.97;0.094659803;0.134813284;NaN;0.094612964
2017;6;23;3;10;0.89;0.69;0.7;0.38;25.74;26.07;NaN;26.35;0.093816109;0.134290737;NaN;0.093792656
2017;6;23;4;10;0.8;0.67;0.65;0.29;25.26;25.64;NaN;25.9;0.093252958;0.133244072;NaN;0.092853727
2017;6;23;5;10;0.84;0.64;0.62;0.26;24.6;25.05;NaN;25.35;0.092313149;0.132676253;NaN;0.09252474
2017;6;23;6;10;0.76;0.66;0.64;0.31;24.33;24.61;NaN;24.87;0.092077958;0.131998432;NaN;0.091442462
2017;6;23;7;10;0.89;0.6;0.71;0.43;25.14;25.13;NaN;25.16;0.092336663;0.132064066;NaN;0.091442462
2017;6;23;8;10;0.91;0.71;0.72;0.62;29.11;27.22;NaN;26.52;0.094987572;0.134160019;NaN;0.092595253
2017;6;23;9;10;0.91;0.71;0.88;0.75;32.73;29.91;31.36;29.21;0.097230095;0.136854886;0.137461474;0.094472423
2017;6;23;10;10;1.13;0.72;1.09;0.86;38.87;34.29;NaN;32.14;0.101226023;0.141172097;NaN;0.096810291
2017;6;23;11;10;1.32;0.78;1.24;0.92;44.89;39.79;40.45;36.55;0.104181536;0.146560472;0.147495461;0.100716482
2017;6;23;12;10;1.31;0.89;1.3;0.99;49.65;44.03;44.28;40.22;0.10342105;0.148873528;0.150986276;0.104917995
2017;6;23;13;10;1.44;0.97;1.43;0.98;54.09;47.87;NaN;43.95;0.100113706;0.149296791;NaN;0.10622742
2017;6;23;14;10;1.59;1.04;1.46;1.01;56.75;50.08;51.01;47.03;0.093863014;0.148661764;0.153719553;0.104664946
2017;6;23;15;10;1.69;1.06;1.39;0.88;56.21;49.83;NaN;47.75;0.085643934;0.144279517;NaN;0.100090509
2017;6;23;16;10;1.67;1.04;1.35;0.8;54.33;48.57;NaN;47.37;0.07865737;0.138326796;NaN;0.094753471
2017;6;23;17;10;1.59;1.04;1.29;0.79;50.32;46.01;43.89;44.53;0.072950152;0.131407357;0.136204182;0.089106331
2017;6;23;18;10;1.48;1.02;1.19;0.75;44.75;42.19;40.13;41.65;0.068070886;0.124262405;0.130530468;0.085310844
2017;6;23;19;10;1.39;0.94;1.14;0.67;38.83;38.62;36.95;37.88;0.063448511;0.120519593;0.125769953;0.082208824
2017;6;23;20;10;1.17;0.83;0.9;0.55;34.73;35.55;NaN;35.02;0.061817488;0.117425602;NaN;0.080195742
2017;6;23;21;10;1.06;0.81;0.8;0.43;32.19;33.23;32.21;32.93;0.061124236;0.11327274;0.120005154;0.07872957
2017;6;23;22;10;1;0.73;0.77;0.38;30.36;31.47;30.71;31.28;0.060926021;0.111548209;0.117875101;0.077934887
2017;6;23;23;10;0.93;0.7;0.71;0.33;29.03;30.11;NaN;30.07;0.060504604;0.1103196;NaN;0.076873662
2017;6;24;0;10;0.88;0.66;0.61;0.31;27.9;28.99;NaN;29.01;0.060479806;0.109270852;NaN;0.076076505
2017;6;24;1;10;0.85;0.6;0.66;0.32;27.23;28.17;27.89;28.29;0.060405406;0.1090426;0.113861472;0.076873662
2017;6;24;2;10;0.84;0.63;0.61;0.29;27.05;27.79;NaN;27.89;0.060529402;0.108859932;NaN;0.076897801
2017;6;24;3;10;0.73;0.55;0.53;0.32;26.08;27.04;NaN;27.27;0.060082901;0.107694005;NaN;0.076656361
2017;6;24;4;10;0.68;0.5;0.54;0.24;25.69;26.49;NaN;26.77;0.060206961;0.107877057;NaN;0.076149018
2017;6;24;5;10;0.62;0.52;0.5;0.22;24.67;25.67;NaN;25.87;0.059462229;0.107465105;NaN;0.075447695
2017;6;24;6;10;0.66;0.51;0.52;0.37;25;25.49;25.43;25.61;0.064582739;0.106869525;0.109613053;0.075471892
2017;6;24;7;10;0.73;0.55;0.62;0.4;26.59;26.47;NaN;26.45;0.070124957;0.107510892;NaN;0.075955631
2017;6;24;8;10;0.74;0.57;0.72;0.57;31.75;28.9;29.09;28.01;0.076583909;0.108631511;0.111411832;0.077163274
2017;6;24;9;10;0.85;0.57;0.8;0.66;36.26;31.75;34.65;31.49;0.082041329;0.11018292;0.115059626;0.0797875
2017;6;24;10;10;0.86;0.57;0.87;0.75;43.95;38.14;40.15;36.6;0.086831997;0.114946705;0.118099711;0.08273493
2017;6;24;11;10;1.02;0.63;0.92;0.71;49.99;43.88;NaN;42;0.081538557;0.118772986;NaN;0.083642556
2017;6;24;12;10;1;0.71;1;0.74;53.94;48.4;NaN;47.02;0.076390663;0.115262827;NaN;0.083260568
2017;6;24;13;10;1.19;0.75;1.02;0.62;54.18;48.91;49.11;47.26;0.07246399;0.111502754;0.114404357;0.080291758
2017;6;24;14;10;1.18;0.78;1.09;0.74;52.21;48.71;NaN;47.03;0.068168856;0.107281917;NaN;0.077597429
2017;6;24;15;10;1.47;0.87;1.11;0.84;57.71;51.47;51.81;50.25;0.069221042;0.10608973;0.10709867;0.077452746
2017;6;24;16;10;1.4;0.86;1.15;0.71;56.16;50.53;NaN;49.08;0.06652578;0.101989474;NaN;0.075060407
2017;6;24;17;10;1.34;0.83;1.05;0.81;54.2;49.19;47.54;47.57;0.06436099;0.098441131;0.096226718;0.072950152
2017;6;24;18;10;1.33;0.81;1.01;0.61;47.85;45.56;NaN;44.41;0.060281385;0.093534603;NaN;0.070320222
2017;6;24;19;10;1.17;0.77;0.88;0.55;42.38;42.23;40.71;41.49;0.057372223;0.089697151;0.088585912;0.067874899
2017;6;24;20;10;1.33;0.85;0.82;0.45;37.48;38.43;NaN;38.12;0.057671225;0.088207134;NaN;0.065567326
2017;6;24;21;10;1.17;0.74;0.86;0.45;34.72;35.96;34.94;35.88;0.061347151;0.086095682;0.083833457;0.064015887
2017;6;24;22;10;1.34;0.75;1;0.42;32.09;33.86;NaN;34.04;0.06265825;0.083833457;NaN;0.063102897
2017;6;24;23;10;1.42;0.7;1.03;0.37;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;0;10;1.03;0.65;0.78;0.32;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;1;10;1.03;0.63;0.75;0.28;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;2;10;0.84;0.55;0.59;0.32;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;3;10;0.86;0.52;0.55;0.26;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;4;10;0.87;0.49;0.58;0.23;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;5;10;0.69;0.45;0.47;0.24;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;6;10;0.69;0.5;0.6;0.35;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;7;10;0.66;0.49;0.61;0.39;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;8;10;0.71;0.51;0.67;0.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;9;10;0.77;0.55;0.73;0.55;33.43;31.55;32.39;31.78;0.072196434;0.08330833;0.084286599;0.062435807
2017;6;25;10;10;0.79;0.57;0.72;0.46;39.51;36.83;NaN;36.43;0.075931454;0.088798867;NaN;0.065345932
2017;6;25;11;10;0.79;0.57;0.8;0.79;39.41;38.22;37.2;38.25;0.073290233;0.088798867;0.088301852;0.066304731
2017;6;25;12;10;0.97;0.62;0.88;0.93;49.11;45.01;NaN;43.81;0.076873662;0.093511138;NaN;0.069489914
2017;6;25;13;10;0.95;0.61;0.92;0.74;56.81;51.98;51.33;50.33;0.076414822;0.095946391;0.09881324;0.072074778
2017;6;25;14;12;NaN;0.63;0.8;0.5;58.18;54.49;53.87;53.99;0.072561253;0.095221578;0.095923025;0.072512623
2017;6;25;15;10;1.11;0.76;0.89;0.77;44.61;45.85;44.82;46.66;0.06226274;0.086143214;0.085429826;0.066697651
2017;6;25;16;10;1.52;0.18;NaN;NaN;45.39;44.24;NaN;44.68;0.063078202;0.083284449;NaN;0.065296722
2017;6;25;17;10;0.15;0.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;18;10;0.57;0.69;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;19;10;0.61;0.67;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;20;10;0.62;0.64;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;21;10;0.7;0.66;0.73;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;22;10;0.69;0.62;0.71;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;25;23;10;0.66;0.59;0.67;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;0;10;0.72;0.62;0.66;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;1;10;0.85;0.65;0.68;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;2;10;0.88;0.63;0.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;3;10;0.9;0.68;0.78;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;4;10;1.02;0.73;0.77;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;5;10;0.98;0.67;0.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;6;10;1.06;0.68;0.89;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2017;6;26;7;10;1.15;0.84;1.04;NaN;20.58;20.65;NaN;20.65;0.16736637;0.197558677;NaN;0.14564506
2017;6;26;8;10;1.41;1.17;1.61;NaN;25.07;22.97;NaN;22.23;0.170009517;0.198892863;NaN;0.146666808
2017;6;26;9;10;2.44;2.04;3.26;NaN;28.46;25.33;NaN;25.29;0.171022214;0.199273313;NaN;0.148661764
2017;6;26;10;10;4.41;3.14;5.86;NaN;33.23;31.02;31.29;29.33;0.172234597;0.202305022;0.194878101;0.151407757
2017;6;26;11;10;4.74;3.8;6.05;NaN;36.67;34.43;33.53;33.53;0.171628794;0.202116159;0.194493831;0.155185111
2017;6;26;12;10;4.38;3.91;5.6;NaN;40.43;37.53;NaN;37.67;0.171830814;0.201927213;NaN;0.158933814
2017;6;26;13;10;4.13;3.61;4.66;NaN;43.46;41.14;40.21;41.31;0.171628794;0.203436474;0.196220426;0.161623477
2017;6;26;14;10;1.63;2.17;2.63;NaN;31.58;33.15;NaN;32.86;0.171830814;0.197558677;NaN;0.155394123
2017;6;26;15;10;4.9;4.57;6.42;NaN;36.75;36.37;NaN;36.78;0.177053121;0.202116159;NaN;0.159970056
2017;6;26;16;10;4.16;3.7;4.67;NaN;34.94;35.7;33.64;37.31;0.170617395;0.199463415;0.190632745;0.159348575
2017;6;26;17;10;3.51;3.28;4.05;NaN;32.78;32.37;NaN;33.52;0.165118391;0.193724288;NaN;0.154348181
2017;6;26;18;10;3.22;2.94;3.66;NaN;30.58;30.85;NaN;32.28;0.160797468;0.190050693;NaN;0.151828882
2017;6;26;19;10;2.95;2.69;3.31;NaN;27.67;28.53;NaN;29.76;0.155811881;0.18595513;NaN;0.148237966
2017;6;26;20;10;2.6;2.49;2.94;NaN;25.81;26.93;NaN;28.06;0.152459905;0.182414994;NaN;0.145495882
2017;6;26;21;10;2.53;2.32;2.81;NaN;24.55;25.55;24.52;26.53;0.149719696;0.179245098;0.173846276;0.142524541
