"","date","meanRECO","MeanM_15","Reco_Combined","culMeasured","culMeanMod","culModelled","diffMean","diffComb","diffMeanV","diffCombV"
"445",2014-03-20,0.38684582986875,0.541648909427,0.454475689976377,275.886232010315,263.332779932488,270.338324243949,12.5534520778272,5.54790776636673,-0.15480307955825,-0.0676298601076268
"446",2014-03-21,0.331001788010417,0.527886813561608,0.442550576976386,276.217233798326,263.86066674605,270.780874820925,12.3565670522761,5.4363589774008,-0.196885025551191,-0.111548788965969
"447",2014-03-22,0.30892565226875,0.47638121511281,0.390526180837948,276.526159450595,264.337047961163,271.171401001763,12.189111489432,5.3547584488316,-0.16745556284406,-0.0816005285691982
"448",2014-03-23,0.31732202408125,0.511185536815861,0.416197212176635,276.843481474676,264.848233497978,271.58759821394,11.9952479766974,5.2558832607362,-0.193863512734611,-0.0988751880953851
"449",2014-03-24,0.33625637596875,0.541743632904203,0.43516839203143,277.179737850645,265.389977130883,272.022766605971,11.7897607197619,5.15697124467357,-0.205487256935453,-0.0989120160626796
"450",2014-03-25,0.371133228485417,0.474443105650347,0.374286667646648,277.55087107913,265.864420236533,272.397053273618,11.686450842597,5.15381780551229,-0.10330987716493,-0.00315343916123112
"451",2014-03-26,0.446231202475,0.451603942675131,0.351706037512334,277.997102281605,266.316024179208,272.74875931113,11.6810781023968,5.24834297047494,-0.00537274020013145,0.0945251649626658
"452",2014-03-27,0.31891104951875,0.49189691419034,0.379431806330524,278.316013331124,266.807921093398,273.128191117461,11.5080922377253,5.1878222136632,-0.17298586467159,-0.0605207568117737
"453",2014-03-28,0.277087105216667,0.491262496054108,0.375149469025935,278.59310043634,267.299183589453,273.503340586487,11.2939168468879,5.08975984985392,-0.214175390837441,-0.098062363809268
"454",2014-03-29,0.338184922433333,0.519089717323237,0.398332171711021,278.931285358774,267.818273306776,273.901672758198,11.1130120519979,5.02961260057623,-0.180904794889904,-0.0601472492776878
"455",2014-03-30,0.348399736725,0.482784397766139,0.361775131265641,279.279685095499,268.301057704542,274.263447889463,10.9786273909568,5.01623720603561,-0.134384661041139,-0.0133753945406412
"456",2014-03-31,0.300130947977083,0.490470357181342,0.365099075652018,279.579816043476,268.791528061723,274.628546965115,10.7882879817525,4.95126907836067,-0.190339409204259,-0.0649681276749344
"457",2014-04-01,0.33370560320625,0.450735303744404,0.325005669323519,279.913521646682,269.242263365468,274.953552634439,10.6712582812144,4.95996901224339,-0.117029700538154,0.00869993388273138
"458",2014-04-02,0.391062796702083,0.372679808463338,0.266255403082991,280.304584443384,269.614943173931,275.219808037522,10.6896412694531,5.0847764058625,0.0183829882387455,0.124807393619092
