"","date","meanRECO","max_pulse_duration","PulseM_15","NonPulseM_15","MeanM_15","case_when(...)","Reco_Combined"
"595",2014-08-17,2.4650081133125,20,2.51517671983916,1.54701852990894,2.75734510741914,2.51517671983916,2.51517671983916
"596",2014-08-18,2.2586473419375,20,2.33630680580354,1.76250960810157,2.48170672067736,2.33630680580354,2.33630680580354
"597",2014-08-19,1.81624858452083,20,1.91782435777248,1.5832253475445,2.05466421264455,1.91782435777248,1.91782435777248
"598",2014-08-20,1.717997993,20,2.06616369735995,1.85244648180405,2.32410409328768,2.06616369735995,2.06616369735995
"599",2014-08-21,1.74882661533333,20,1.84658895267539,1.60891357330903,1.93831864779723,1.84658895267539,1.84658895267539
"600",2014-08-22,1.52042693102083,20,2.02280909690484,1.94568452354279,2.28526094859676,2.02280909690484,2.02280909690484
"601",2014-08-23,1.58413597739583,20,2.25390262449214,2.20069669101122,2.54192845227038,2.25390262449214,2.25390262449214
"602",2014-08-24,1.72444774308333,20,2.51458987178195,2.47789176494993,2.80388322345283,2.51458987178195,2.51458987178195
"603",2014-08-25,1.55772263797917,20,2.15892995808764,1.94922834400141,2.18035582421473,2.15892995808764,2.15892995808764
"604",2014-08-26,1.36080746185417,20,2.00304372837,1.73397284392864,2.13041745681662,2.00304372837,2.00304372837
"605",2014-08-27,1.49452557577083,20,2.12842931292715,1.66233120339707,2.36147391453112,2.12842931292715,2.12842931292715
"606",2014-08-28,1.53737463233333,20,2.2296448460623,2.00375139081917,2.46595324964057,2.2296448460623,2.2296448460623
"607",2014-08-29,1.63642155445833,20,2.21505744170487,2.00504892232622,2.30712153941038,2.21505744170487,2.21505744170487
"608",2014-08-30,1.85228468272917,20,2.28580210200709,2.05555028537476,2.29743531482355,2.28580210200709,2.28580210200709
"609",2014-08-31,1.86058110197917,20,2.38139347855879,2.12295636917405,2.35477712567584,2.38139347855879,2.38139347855879
"610",2014-09-01,1.92548153439583,14,2.3942823768242,2.10198149074807,2.33333782250115,2.3942823768242,2.3942823768242
"611",2014-09-02,2.08865325383333,14,2.40339660972258,2.0037154861916,2.23195332471657,2.40339660972258,2.40339660972258
"612",2014-09-03,2.04570540929167,14,2.2423392396162,1.80273011765542,2.04233769184253,2.2423392396162,2.2423392396162
"613",2014-09-04,2.03073290697917,14,2.03833242408018,1.53129675372822,1.77139311892059,2.03833242408018,2.03833242408018
"614",2014-09-05,1.93025003645833,14,1.72910574346637,1.30773753020263,1.53952452350419,1.72910574346637,1.72910574346637
"615",2014-09-06,1.87093458879167,14,1.44745074286535,1.03618074488861,1.22683134510479,1.44745074286535,1.44745074286535
"616",2014-09-07,2.2252313276875,14,1.65282653970096,1.40473826071954,1.617523888626,1.65282653970096,1.65282653970096
"617",2014-09-08,1.8207918840625,20,1.34684279234485,0.778607432308407,1.12477197295245,1.34684279234485,1.34684279234485
"618",2014-09-09,2.0191554270625,20,1.75703012413355,0.941379083277772,1.77844996929424,1.75703012413355,1.75703012413355
"619",2014-09-10,2.110607609,20,1.79988061324776,1.31397240259385,1.92930783411394,1.79988061324776,1.79988061324776
"620",2014-09-11,2.3441095028125,20,1.97529703847315,1.62457382512444,2.14703935021004,1.97529703847315,1.97529703847315
"621",2014-09-12,2.32390536660417,20,1.93363794502909,1.58799223172521,1.98294600549259,1.93363794502909,1.93363794502909
"622",2014-09-13,2.0905084513125,20,1.91846013986514,1.66721241854541,2.00439308728113,1.91846013986514,1.91846013986514
"623",2014-09-14,2.21019505745833,20,1.98925677946062,1.81220687521794,2.11339758180524,1.98925677946062,1.98925677946062
"624",2014-09-15,2.36712665193617,20,1.90988999704827,1.68543047438211,1.93366561295405,1.90988999704827,1.90988999704827
"625",2014-09-16,2.041100091625,20,1.25202660687796,0.856900991129163,1.01958098852534,1.25202660687796,1.25202660687796
"626",2014-09-17,2.152134319875,20,1.17774809698218,0.294814130901416,0.870788623518362,1.17774809698218,1.17774809698218
"627",2014-09-18,2.06950051241667,20,1.57774108948932,0.244818704420782,1.56604802804478,1.57774108948932,1.57774108948932
"628",2014-09-19,2.27181076420833,20,1.56338943641378,0.659357670190518,1.54783786957442,1.56338943641378,1.56338943641378
"629",2014-09-20,2.44832011829167,20,1.77036992792856,1.03954102400156,1.9228423458251,1.77036992792856,1.77036992792856
"630",2014-09-21,2.44654432839583,20,1.63893415617122,1.0592979979124,1.6900214040662,1.63893415617122,1.63893415617122
"631",2014-09-22,2.53502928827083,20,1.76513873520686,1.21830336441749,1.83488399464568,1.76513873520686,1.76513873520686
"632",2014-09-23,2.50632650658333,20,1.79174590581354,1.32614337297719,1.86488743722346,1.79174590581354,1.79174590581354
"633",2014-09-24,2.2602165821875,20,1.81008966808394,1.3693271199343,1.82988946109149,1.81008966808394,1.81008966808394
"634",2014-09-25,1.80224582116667,20,1.83342547622929,1.42657693929475,1.84282698050518,1.83342547622929,1.83342547622929
"635",2014-09-26,1.49520366825,20,1.57414104354439,1.19748986358966,1.49216694898295,1.57414104354439,1.57414104354439
"636",2014-09-27,1.45915217120833,20,1.41904284638627,1.09130257225385,1.33943946026617,1.41904284638627,1.41904284638627
"637",2014-09-28,1.30028790207917,20,1.39299431074072,1.07781128161035,1.30826883481332,1.39299431074072,1.39299431074072
"638",2014-09-29,1.19221724323542,20,1.47389867977872,1.21282462793103,1.45936202779022,1.47389867977872,1.47389867977872
"639",2014-09-30,0.9964370508875,20,1.47544298864372,1.29345292109374,1.52574232312344,1.47544298864372,1.47544298864372
"640",2014-10-01,0.9807139377875,20,1.39111673335103,1.21759495280109,1.41735873939419,1.39111673335103,1.39111673335103
"641",2014-10-02,0.88288456265625,20,1.33731693732018,1.12665557562077,1.30095438933045,1.33731693732018,1.33731693732018
"642",2014-10-03,0.989162930647917,20,1.40040327128056,1.20341605440655,1.37667771346904,1.40040327128056,1.40040327128056
"643",2014-10-04,1.09078521733125,20,1.54878679575887,1.40326306097843,1.59718876264148,1.54878679575887,1.54878679575887
"644",2014-10-05,0.953260337677083,20,1.47657494357746,1.29246898479469,1.46723055745097,1.47657494357746,1.47657494357746
"645",2014-10-06,0.922716807685417,20,1.38132702835992,1.20710681912253,1.37407015977175,1.38132702835992,1.38132702835992
"646",2014-10-07,0.93274049055,8,1.21360141939577,0.936018079190395,1.06428020138594,1.21360141939577,1.21360141939577
"647",2014-10-08,0.883923193977083,20,1.07070977035417,0.367037558300388,0.801979221458903,1.07070977035417,1.07070977035417
"648",2014-10-09,0.776876000645833,20,1.15811067101429,0.454814829559514,1.03676573812575,1.15811067101429,1.15811067101429
"649",2014-10-10,0.821906090475,20,1.19947112535085,0.763303614927553,1.22106996350473,1.19947112535085,1.19947112535085
"650",2014-10-11,0.942747870483333,20,1.15687481091263,0.803273267881261,1.14475933911079,1.15687481091263,1.15687481091263
"651",2014-10-12,0.934118183045833,20,1.16168991105103,0.893713011744595,1.19514952474843,1.16168991105103,1.16168991105103
"652",2014-10-13,0.915528095135417,20,1.15737219772028,0.955414271557719,1.22366072700366,1.15737219772028,1.15737219772028
"653",2014-10-14,0.982840700672917,20,1.12417154339687,0.910331324527165,1.12723177909392,1.12417154339687,1.12417154339687
"654",2014-10-15,1.10727039729167,20,1.15300657791333,0.942855532707692,1.14200644755237,1.15300657791333,1.15300657791333
"655",2014-10-16,1.0942174910875,20,1.29710518978635,1.14318537374212,1.35558925957689,1.29710518978635,1.29710518978635
"656",2014-10-17,1.0462305314875,20,1.10994792713712,0.918092880687943,1.07411981645583,1.10994792713712,1.10994792713712
"657",2014-10-18,1.08238299375625,20,1.1183542113951,0.946461996405549,1.10160165543377,1.1183542113951,1.1183542113951
"658",2014-10-19,1.08829290469167,20,0.972153441905861,0.73924268576282,0.854821970584265,0.972153441905861,0.972153441905861
"659",2014-10-20,1.00548886982708,20,0.979656718988981,0.844508085632127,0.980546299184794,0.979656718988981,0.979656718988981
"660",2014-10-21,0.931344458260417,20,1.07638159744565,0.980937819838216,1.13714269863376,1.07638159744565,1.07638159744565
"661",2014-10-22,0.827652197091667,20,1.13359014289302,1.01199763790451,1.16745343422487,1.13359014289302,1.13359014289302
"662",2014-10-23,0.714556169927083,20,1.1383861279981,0.977154669533252,1.12281178314431,1.1383861279981,1.1383861279981
"663",2014-10-24,0.708962616575,20,1.17753583054623,1.00645929753154,1.15351277901975,1.17753583054623,1.17753583054623
"664",2014-10-25,0.802343992222917,20,1.21545435642113,1.04341564817941,1.19429659690634,1.21545435642113,1.21545435642113
"665",2014-10-26,0.827466766133333,20,1.21429375895463,1.02334975155342,1.1702743211127,1.21429375895463,1.21429375895463
"666",2014-10-27,0.81211371680625,20,1.11598305124072,0.933390563597972,1.07317042150185,1.11598305124072,1.11598305124072
"667",2014-10-28,0.914988252339583,0,1.12048604723428,1.03547307737696,1.20188297881048,1.03547307737696,1.03547307737696
"668",2014-10-29,1.1076699499125,0,1.11841962514271,1.0174155537037,1.18076032933429,1.0174155537037,1.0174155537037
"669",2014-10-30,1.2359599888375,0,1.1512034612307,1.02322644349543,1.18439262080256,1.02322644349543,1.02322644349543
"670",2014-10-31,1.3476648933125,0,1.09910884218263,0.894752739934635,1.03372527321949,0.894752739934635,0.894752739934635
"671",2014-11-01,1.27827814127083,0,1.08832933745134,0.922920857649279,1.07161946147104,0.922920857649279,0.922920857649279
"672",2014-11-02,1.15871540594167,0,0.908574954906381,0.685531974778401,0.803235644287257,0.685531974778401,0.685531974778401
"673",2014-11-03,0.81770627085625,0,0.748794070044938,0.612325304939892,0.734866115568067,0.612325304939892,0.612325304939892
"674",2014-11-04,0.7434186052,0,0.672279639934813,0.529478024970296,0.641373969840448,0.529478024970296,0.529478024970296
"675",2014-11-05,0.797377399352083,0,0.720209916723847,0.570182349339122,0.684689282681883,0.570182349339122,0.570182349339122
"676",2014-11-06,0.8618327354875,0,0.750987343125634,0.591006215736283,0.706872737582303,0.591006215736283,0.591006215736283
"677",2014-11-07,0.740083942189583,0,0.766543721776297,0.610635236635875,0.730080829292937,0.610635236635875,0.610635236635875
"678",2014-11-08,0.779235067975,0,0.760618383677071,0.585361522143944,0.699957571195945,0.585361522143944,0.585361522143944
"679",2014-11-09,0.699277030652083,0,0.800465095233989,0.642782708878384,0.769206403604616,0.642782708878384,0.642782708878384
"680",2014-11-10,0.68194671966875,0,0.771952292796767,0.588761359038773,0.705423157682635,0.588761359038773,0.588761359038773
"681",2014-11-11,0.620604978483333,0,0.781524538817463,0.599441970510475,0.719422908696603,0.599441970510475,0.599441970510475
"682",2014-11-12,0.582643379702083,0,0.763167963849896,0.553431124901441,0.665250729975052,0.553431124901441,0.553431124901441
"683",2014-11-13,0.591440313595833,0,0.748725087761764,0.542815274131331,0.654227913174306,0.542815274131331,0.542815274131331
"684",2014-11-14,0.60265275583125,0,0.753912945332971,0.549270269081795,0.6634372643616,0.549270269081795,0.549270269081795
"685",2014-11-15,0.52430223778125,0,0.716746675901048,0.501600750461453,0.610417461047022,0.501600750461453,0.501600750461453
"686",2014-11-16,0.474056480225,0,0.624335213787342,0.41401959827954,0.509647742958123,0.41401959827954,0.41401959827954
"687",2014-11-17,0.4224012857,0,0.557605389999595,0.369000225118855,0.458238640047833,0.369000225118855,0.369000225118855
"688",2014-11-18,0.45187977225625,0,0.554512467699186,0.374456783532923,0.46767266488163,0.374456783532923,0.374456783532923
"689",2014-11-19,0.475549920116667,0,0.559361756169458,0.392009289876989,0.491137533989664,0.392009289876989,0.392009289876989
"690",2014-11-20,0.44206287836875,0,0.556789031799429,0.380909744656649,0.478071185560085,0.380909744656649,0.380909744656649
"691",2014-11-21,0.330284469527083,0,0.527437442441716,0.307799821371098,0.384989117993577,0.307799821371098,0.307799821371098
"692",2014-11-22,0.250675250752083,0,0.513785362035294,0.311477659883816,0.393162133215879,0.311477659883816,0.311477659883816
"693",2014-11-23,0.183877387883333,0,0.508186192888288,0.299578166597645,0.380829931641543,0.299578166597645,0.299578166597645
"694",2014-11-24,0.127108736000208,0,0.45156037205202,0.272024252264211,0.350887579379626,0.272024252264211,0.272024252264211
"695",2014-11-25,0.106774574500625,0,0.451611559047607,0.274105682224284,0.353728618757612,0.274105682224284,0.274105682224284
"696",2014-11-26,0.126069497353125,0,0.475004453214169,0.270023175087604,0.344649105926262,0.270023175087604,0.270023175087604
"697",2014-11-27,0.136298507904375,0,0.542268861542273,0.293458889812912,0.370457630884162,0.293458889812912,0.293458889812912
"698",2014-11-28,0.133999272975,0,0.546146670468514,0.299914178260703,0.379766236552607,0.299914178260703,0.299914178260703
"699",2014-11-29,0.147967102685417,0,0.540057148315168,0.291221571655144,0.36986789402553,0.291221571655144,0.291221571655144
"700",2014-11-30,0.143454864999167,0,0.527945567881954,0.304306303768719,0.39096028337162,0.304306303768719,0.304306303768719
"701",2014-12-01,0.147454556016667,0,0.516853695479528,0.291605261472529,0.377767175605228,0.291605261472529,0.291605261472529
"702",2014-12-02,0.252498603175,0,0.531735314992265,0.260968413016123,0.336016937377073,0.260968413016123,0.260968413016123
"703",2014-12-03,0.237643587889583,0,0.600576225727186,0.304007875104709,0.384133126922103,0.304007875104709,0.304007875104709
"704",2014-12-04,0.320125879566667,0,0.549104398849066,0.237398939818624,0.300681120654181,0.237398939818624,0.237398939818624
"705",2014-12-05,0.3579615259625,0,0.488206220555052,0.238455058104412,0.305419671351397,0.238455058104412,0.238455058104412
"706",2014-12-06,0.340032794141667,0,0.471331109170037,0.234401833592803,0.295615221359653,0.234401833592803,0.234401833592803
"707",2014-12-07,0.255911158279167,0,0.483454660868107,0.269242039443124,0.338451982689278,0.269242039443124,0.269242039443124
"708",2014-12-08,0.316484295164583,0,0.502017558604444,0.27598856930393,0.341389682876585,0.27598856930393,0.27598856930393
"709",2014-12-09,0.321725545560417,0,0.556641182888849,0.310574913094956,0.379302642208866,0.310574913094956,0.310574913094956
"710",2014-12-10,0.263087362958333,0,0.549710507446788,0.309426835599118,0.379347013789817,0.309426835599118,0.309426835599118
"711",2014-12-11,0.299070812733333,0,0.514273325983216,0.308930026635515,0.383942793564956,0.308930026635515,0.308930026635515
"712",2014-12-12,0.377463437158333,0,0.544281640856065,0.334602143269555,0.415716069982285,0.334602143269555,0.334602143269555
"713",2014-12-13,0.390897971591667,8,0.53306383369084,0.313703007790242,0.390021291762233,0.53306383369084,0.53306383369084
"714",2014-12-14,0.272736489347917,8,0.405586879892171,0.241307030721509,0.302786695920763,0.405586879892171,0.405586879892171
"715",2014-12-15,0.348745016139583,8,0.398783861017101,0.245777615905336,0.302060800176579,0.398783861017101,0.398783861017101
"716",2014-12-16,0.396718459008333,8,0.44481036220447,0.268876675312329,0.324661343798948,0.44481036220447,0.44481036220447
"717",2014-12-17,0.262138436870833,8,0.434938415537478,0.245091478850627,0.295278722643389,0.434938415537478,0.434938415537478
"718",2014-12-18,0.200250981975,8,0.413116944130353,0.227284638871082,0.274645341500488,0.413116944130353,0.413116944130353
"719",2014-12-19,0.249165733047917,8,0.375473507226881,0.238610689343217,0.287728337291647,0.375473507226881,0.375473507226881
"720",2014-12-20,0.262316946941667,8,0.381862968001685,0.257431890879636,0.310341800527976,0.381862968001685,0.381862968001685
"721",2014-12-21,0.24869264325625,0,0.38027758536447,0.22905449344765,0.274465388116911,0.22905449344765,0.22905449344765
"722",2014-12-22,0.291310693975,0,0.403890991419963,0.239854972181909,0.286513563267732,0.239854972181909,0.239854972181909
"723",2014-12-23,0.277215530697917,0,0.396364286900651,0.237845807740977,0.285468110507298,0.237845807740977,0.237845807740977
"724",2014-12-24,0.242291910639583,0,0.36468214171503,0.238225939139476,0.290582738576043,0.238225939139476,0.238225939139476
"725",2014-12-25,0.4104677169375,0,0.413337349879828,0.241936496198964,0.29047302000162,0.241936496198964,0.241936496198964
"726",2014-12-26,0.237818946164583,0,0.365764166200807,0.202583048071364,0.245771086093807,0.202583048071364,0.202583048071364
"727",2014-12-27,0.220135530764583,0,0.305784882020029,0.18399892755635,0.229414399244016,0.18399892755635,0.18399892755635
"728",2014-12-28,0.224879975433333,0,0.324237299925627,0.205380457295137,0.256079602271933,0.205380457295137,0.205380457295137
"729",2014-12-29,0.303511349847917,0,0.335143020694229,0.202608106600226,0.252257268616197,0.202608106600226,0.202608106600226
"730",2014-12-30,0.369414229008333,0,0.361446006942989,0.226432612230897,0.280193965201086,0.226432612230897,0.226432612230897
"731",2014-12-31,0.342454598171875,0,0.406455560675589,0.222907534687023,0.270243788434228,0.222907534687023,0.222907534687023
"732",2015-01-01,0.196436017765625,0,0.341167685615344,0.180660016066049,0.222008222383093,0.180660016066049,0.180660016066049
"733",2015-01-02,0.15128295904625,0,0.312457989081763,0.181553163237615,0.227761922590756,0.181553163237615,0.181553163237615
"734",2015-01-03,0.155893212969167,0,0.28475064858195,0.163581138528212,0.206331557298972,0.163581138528212,0.163581138528212
"735",2015-01-04,0.136251572821458,0,0.3110898274587,0.175354105071149,0.218233297682646,0.175354105071149,0.175354105071149
"736",2015-01-05,0.14593690007125,0,0.358355175222524,0.210710183424001,0.257977234428731,0.210710183424001,0.210710183424001
"737",2015-01-06,0.229464328942292,0,0.365085835709127,0.197674151998459,0.23999415385772,0.197674151998459,0.197674151998459
"738",2015-01-07,0.24440597351875,0,0.412364575452815,0.21811974649726,0.261446230203855,0.21811974649726,0.21811974649726
"739",2015-01-08,0.239301572483333,0,0.426958699801953,0.238621625892407,0.287036085856691,0.238621625892407,0.238621625892407
"740",2015-01-09,0.347174616747917,0,0.391020206201223,0.205840051264247,0.244605728279237,0.205840051264247,0.205840051264247
"741",2015-01-10,0.241708606245833,0,0.383084549644536,0.222781279377773,0.266212195821691,0.222781279377773,0.222781279377773
"742",2015-01-11,0.325787478025,0,0.421564544334973,0.233408145776322,0.276296713216511,0.233408145776322,0.233408145776322
"743",2015-01-12,0.286589580629167,0,0.447560250494218,0.240777215504958,0.283346112016823,0.240777215504958,0.240777215504958
"744",2015-01-13,0.302580358266667,0,0.412472068584676,0.218894127078379,0.259575852909493,0.218894127078379,0.218894127078379
"745",2015-01-14,0.3026318692,0,0.419754870686335,0.216960405547524,0.256852612998869,0.216960405547524,0.216960405547524
"746",2015-01-15,0.285456355241667,0,0.395058770286914,0.228087051322303,0.274105409711507,0.228087051322303,0.228087051322303
"747",2015-01-16,0.0868910281404167,0,0.389760514261823,0.221691252723006,0.267166242229405,0.221691252723006,0.221691252723006
"748",2015-01-17,0.0629061837270833,0,0.409191666197603,0.2242835583706,0.269057087567253,0.2242835583706,0.2242835583706
"749",2015-01-18,0.0767200880297917,0,0.440770899134225,0.234611031497346,0.280014533046238,0.234611031497346,0.234611031497346
"750",2015-01-19,0.127953881979792,0,0.462847125440728,0.237971449230817,0.282562160615181,0.237971449230817,0.237971449230817
"751",2015-01-20,0.126401092452292,0,0.477141490342923,0.253322974880121,0.300909251491392,0.253322974880121,0.253322974880121
"752",2015-01-21,0.165521904086458,0,0.46261128208462,0.237026770488268,0.28304950233751,0.237026770488268,0.237026770488268
"753",2015-01-22,0.113782433308125,0,0.420268775442479,0.227363874745824,0.275196751964705,0.227363874745824,0.227363874745824
"754",2015-01-23,0.0923565008991667,0,0.375743607302328,0.223131916239215,0.277210267609759,0.223131916239215,0.223131916239215
"755",2015-01-24,0.140530005591042,0,0.395911489000009,0.226694196842824,0.279725927180338,0.226694196842824,0.226694196842824
"756",2015-01-25,0.137575007234792,0,0.437573773844536,0.235932610499532,0.287048828109217,0.235932610499532,0.235932610499532
"757",2015-01-26,0.200961510373333,0,0.447897546799411,0.219139231709867,0.263551141870148,0.219139231709867,0.219139231709867
"758",2015-01-27,0.112845642154167,0,0.522295485631789,0.269813013466564,0.322167539819635,0.269813013466564,0.269813013466564
"759",2015-01-28,0.0894725204495833,0,0.526941307107699,0.264146552655437,0.3169118593707,0.264146552655437,0.264146552655437
"760",2015-01-29,0.165055989781042,0,0.4995472288143,0.237870632104876,0.285114021168507,0.237870632104876,0.237870632104876
"761",2015-01-30,0.0256660603447917,20,0.491143991346027,0.164110217233285,0.287511653498189,0.491143991346027,0.491143991346027
"762",2015-01-31,0.0510596450834375,20,0.574218477249705,0.0110676143118343,0.352427542879738,0.574218477249705,0.574218477249705
"763",2015-02-01,0.140260872490636,20,0.49004371252944,0.165123535053055,0.30772264016498,0.49004371252944,0.49004371252944
"764",2015-02-02,0.0925958062149288,20,0.465693581239332,0.190438485794107,0.287341198741617,0.465693581239332,0.465693581239332
"765",2015-02-03,0.132261449138854,20,0.473063259974268,0.21123326482183,0.295102946460793,0.473063259974268,0.473063259974268
"766",2015-02-04,0.109572362607292,20,0.473594579334089,0.212741876419749,0.286555321686802,0.473594579334089,0.473594579334089
"767",2015-02-05,0.133857957333333,20,0.493426481455224,0.238319469987563,0.31025591649916,0.493426481455224,0.493426481455224
"768",2015-02-06,0.20018598310625,20,0.532725464198798,0.250991867645114,0.323923807678507,0.532725464198798,0.532725464198798
"769",2015-02-07,0.197699557733333,20,0.539860838395708,0.264787700316497,0.334955520570492,0.539860838395708,0.539860838395708
"770",2015-02-08,0.248716162102083,20,0.550619291140258,0.309940804220398,0.388645767472707,0.550619291140258,0.550619291140258
"771",2015-02-09,0.296665241608333,20,0.570872578925243,0.312127444114892,0.388400830153311,0.570872578925243,0.570872578925243
"772",2015-02-10,0.3513486543875,20,0.581279576757175,0.317470478885367,0.39224321490967,0.581279576757175,0.581279576757175
"773",2015-02-11,0.307236905016667,20,0.571260602180086,0.340364274538455,0.415933894771513,0.571260602180086,0.571260602180086
"774",2015-02-12,0.249006213,20,0.526642466694257,0.308733588970654,0.374799220129864,0.526642466694257,0.526642466694257
"775",2015-02-13,0.30237879673125,20,0.545603506327972,0.326590951017299,0.397101774611431,0.545603506327972,0.545603506327972
"776",2015-02-14,0.3659359558875,20,0.571931907872653,0.325194765633812,0.392732813019919,0.571931907872653,0.571931907872653
"777",2015-02-15,0.36790303254375,20,0.636467415712655,0.418796820402931,0.506068745155923,0.636467415712655,0.636467415712655
"778",2015-02-16,0.421969445741667,20,0.61562360863365,0.347552141935268,0.416946744774591,0.61562360863365,0.61562360863365
"779",2015-02-17,0.44258110880625,20,0.619823906357616,0.381491899455772,0.456981366500982,0.619823906357616,0.619823906357616
"780",2015-02-18,0.49813642406875,20,0.619783954395206,0.426272685521771,0.50914221747539,0.619783954395206,0.619783954395206
"781",2015-02-19,0.6250277761875,0,0.667684692714053,0.44639224127606,0.530115980664335,0.44639224127606,0.44639224127606
"782",2015-02-20,0.55302666085625,0,0.59966073331613,0.34562210591942,0.406155337826294,0.34562210591942,0.34562210591942
"783",2015-02-21,0.588591889766667,0,0.637775227313178,0.420595905508789,0.497530768250037,0.420595905508789,0.420595905508789
"784",2015-02-22,0.60591847588125,0,0.688628246905296,0.460285726302697,0.541898919617529,0.460285726302697,0.460285726302697
"785",2015-02-23,0.538571344014583,0,0.713869249407407,0.481546350568884,0.565752286865847,0.481546350568884,0.481546350568884
"786",2015-02-24,0.32415516114375,0,0.543276887951971,0.347100199578353,0.408559140066513,0.347100199578353,0.347100199578353
"787",2015-02-25,0.394637036396552,0,0.53947760410091,0.392184558789476,0.465030092360443,0.392184558789476,0.392184558789476
"788",2015-02-26,0.45295630908125,0,0.575773286135975,0.387494482662288,0.456478278727272,0.387494482662288,0.387494482662288
"789",2015-02-27,0.569502056445833,0,0.601056928453987,0.406856783163591,0.477880216679898,0.406856783163591,0.406856783163591
"790",2015-02-28,0.52042197739375,0,0.639579921294163,0.423836733047418,0.495374660143143,0.423836733047418,0.423836733047418
"791",2015-03-01,0.561248770964583,0,0.686142176530557,0.49239019923434,0.57576613476854,0.49239019923434,0.49239019923434
"792",2015-03-02,0.507819025416667,8,0.631197288876781,0.398176649844732,0.46379952480274,0.631197288876781,0.631197288876781
"793",2015-03-03,0.435979612425,8,0.616890844251362,0.330287352815454,0.461103694912297,0.616890844251362,0.616890844251362
"794",2015-03-04,0.376327038327083,8,0.5416790876469,0.306250119033013,0.397697805099838,0.5416790876469,0.5416790876469
"795",2015-03-05,0.409221041204167,8,0.529110951993815,0.325414023524467,0.410442888083366,0.529110951993815,0.529110951993815
"796",2015-03-06,0.439893311389583,8,0.552933717989801,0.356686909468984,0.441882095966285,0.552933717989801,0.552933717989801
"797",2015-03-07,0.402254840885417,8,0.59173600952793,0.37894378723172,0.461624250306928,0.59173600952793,0.59173600952793
"798",2015-03-08,0.43696614895,8,0.624751668862242,0.407739022503494,0.494346407955712,0.624751668862242,0.624751668862242
"799",2015-03-09,0.498261979410417,8,0.68721664312571,0.476813807526275,0.574624968245957,0.68721664312571,0.68721664312571
"800",2015-03-10,0.584120731402083,0,0.731346574238064,0.513975724709128,0.612014432630785,0.513975724709128,0.513975724709128
"801",2015-03-11,0.675972780383333,0,0.759225403875282,0.538983858455272,0.635164351079764,0.538983858455272,0.538983858455272
"802",2015-03-12,0.666083131897917,0,0.757970355698743,0.520903613565691,0.610463892414625,0.520903613565691,0.520903613565691
"803",2015-03-13,0.639841463014583,0,0.750470918131924,0.51862753784448,0.605300032196267,0.51862753784448,0.51862753784448
"804",2015-03-14,0.687209070804167,0,0.806162159405368,0.600525719215755,0.700169778653261,0.600525719215755,0.600525719215755
"805",2015-03-15,0.667312704608333,0,0.827722213071146,0.624614049871626,0.725803767511185,0.624614049871626,0.624614049871626
"806",2015-03-16,0.72890895533125,0,0.861701007387556,0.630714415194818,0.729532917675976,0.630714415194818,0.630714415194818
"807",2015-03-17,0.66980528,0,0.874767858709004,0.664651185115181,0.768592034525883,0.664651185115181,0.664651185115181
"808",2015-03-18,0.5152550952625,0,0.710872338993768,0.471661385206152,0.557727698082276,0.471661385206152,0.471661385206152
"809",2015-03-19,0.420463952695833,14,0.733145695471137,0.413738828173262,0.634988110678413,0.733145695471137,0.733145695471137
"810",2015-03-20,0.433392403402083,14,0.763901180609109,0.49186163717041,0.667675855594627,0.763901180609109,0.763901180609109
"811",2015-03-21,0.479979745952083,14,0.852212975080778,0.620220275250019,0.799215819368976,0.852212975080778,0.852212975080778
"812",2015-03-22,0.432043280629167,14,0.917041929836308,0.684829202768954,0.848674671082794,0.917041929836308,0.917041929836308
"813",2015-03-23,0.437800498054167,14,0.928708688681591,0.709532561008053,0.858084749703165,0.928708688681591,0.928708688681591
"814",2015-03-24,0.425930308129167,14,0.957727919829555,0.750645326817689,0.89362541483992,0.957727919829555,0.957727919829555
"815",2015-03-25,0.3390879524375,14,0.927785725936243,0.738433801154046,0.868059284820979,0.927785725936243,0.927785725936243
"816",2015-03-26,0.4150424260625,14,0.983661673327233,0.758051133841808,0.882230840816984,0.983661673327233,0.983661673327233
"817",2015-03-27,0.417383626891667,14,1.11864866784645,0.927543052031566,1.07034831215143,1.11864866784645,1.11864866784645
"818",2015-03-28,0.550647408652083,14,1.19865736488724,1.0164102673632,1.16588334650199,1.19865736488724,1.19865736488724
"819",2015-03-29,0.759779116839583,14,1.19695967144431,1.00941893246987,1.1548268306996,1.19695967144431,1.19695967144431
"820",2015-03-30,1.00875124065833,14,1.21118394766864,0.995361046784517,1.13642905509123,1.21118394766864,1.21118394766864
"821",2015-03-31,1.03995947106875,14,1.3713371549284,1.1930913936411,1.36152112832129,1.3713371549284,1.3713371549284
"822",2015-04-01,1.07502205783958,14,1.33824916358212,1.18406814866955,1.35919356676752,1.33824916358212,1.33824916358212
"823",2015-04-02,1.09939262329375,0,1.31348026149242,1.18536748745803,1.37649237210675,1.18536748745803,1.18536748745803
"824",2015-04-03,0.995967467041667,0,1.30740067109603,1.2335162668396,1.44685110833236,1.2335162668396,1.2335162668396
"825",2015-04-04,1.0052371916,0,1.23438952769451,1.06176686982545,1.24663611489512,1.06176686982545,1.06176686982545
"826",2015-04-05,0.967116091310417,0,1.30785522345705,1.17283185195937,1.39501551337325,1.17283185195937,1.17283185195937
