Date,House,Plot,W,S,Port,Flux,R2,Tchamb.,
2021-11-05 22:08:12,1,7,2,1,4,0.53,0.9823,15.85,
2021-11-05 22:11:42,1,8,1,4,5,0.43,0.9857,15.96,
2021-11-05 22:15:11,1,9,1,2,6,0.62,0.988,15.92,
2021-11-05 22:18:40,1,10,2,3,7,0.50,0.9881,15.92,
2021-11-05 22:22:14,1,12,2,4,8,0.48,0.984,15.98,
2021-11-05 23:01:12,1,4,1,1,2,0.53,0.9832,16.02,
2021-11-05 23:04:41,1,5,1,3,3,0.55,0.9842,15.86,
2021-11-05 23:08:10,1,7,2,1,4,0.45,0.9827,15.58,
2021-11-05 23:11:44,1,8,1,4,5,0.42,0.9773,15.73,
2021-11-05 23:15:17,1,9,1,2,6,0.71,0.99,15.69,
2021-11-05 23:18:47,1,10,2,3,7,0.69,0.9891,15.72,
2021-11-06 0:01:14,1,4,1,1,2,0.45,0.9824,16,
2021-11-06 0:04:47,1,5,1,3,3,0.53,0.9907,15.81,
2021-11-06 0:08:20,1,7,2,1,4,0.51,0.9843,15.55,
2021-11-06 0:11:51,1,8,1,4,5,0.48,0.9829,15.76,
2021-11-06 0:15:19,1,9,1,2,6,0.67,0.9867,15.9,
2021-11-06 0:18:48,1,10,2,3,7,0.52,0.9825,15.87,
2021-11-06 10:01:15,1,4,1,1,2,0.44,0.9775,27.8,
2021-11-06 10:04:48,1,5,1,3,3,0.53,0.9855,28.2,
2021-11-06 10:08:17,1,7,2,1,4,0.60,0.9843,29.72,
2021-11-06 10:11:46,1,8,1,4,5,0.41,0.9844,29.51,
2021-11-06 10:15:18,1,9,1,2,6,0.49,0.9835,30.29,
2021-11-06 10:18:47,1,10,2,3,7,0.56,0.9804,30,
2021-11-06 10:22:16,1,12,2,4,8,0.49,0.9846,28.99,
2021-11-06 11:01:14,1,4,1,1,2,0.55,0.9779,32.08,
2021-11-06 11:04:44,1,5,1,3,3,0.54,0.992,32.08,
2021-11-06 11:08:15,1,7,2,1,4,0.50,0.9873,32.33,
2021-11-06 11:11:44,1,8,1,4,5,0.44,0.9859,33.06,
2021-11-06 11:15:17,1,9,1,2,6,0.56,0.9919,32.09,
2021-11-06 11:18:48,1,10,2,3,7,0.65,0.987,32.4,
2021-11-06 11:22:17,1,12,2,4,8,0.55,0.9881,31.23,
2021-11-06 12:01:13,1,4,1,1,2,0.55,0.9866,33.52,
2021-11-06 12:04:40,1,5,1,3,3,0.62,0.992,34.49,
2021-11-06 12:08:08,1,7,2,1,4,0.62,0.9915,34.51,
2021-11-06 12:11:37,1,8,1,4,5,0.46,0.9857,34.74,
2021-11-06 12:15:05,1,9,1,2,6,0.82,0.9893,36.07,
2021-11-06 12:18:34,1,10,2,3,7,0.70,0.9925,35.86,
2021-11-06 12:22:03,1,12,2,4,8,0.52,0.9866,34.06,
2021-11-06 13:01:12,1,4,1,1,2,0.49,0.9832,36.79,
2021-11-06 13:04:43,1,5,1,3,3,0.56,0.9927,35.82,
2021-11-06 13:08:11,1,7,2,1,4,0.61,0.9906,36.11,
2021-11-06 13:11:40,1,8,1,4,5,0.47,0.9853,36.85,
2021-11-06 13:15:11,1,9,1,2,6,0.67,0.9936,37.04,
2021-11-06 13:18:43,1,10,2,3,7,0.58,0.9899,36.65,
2021-11-06 13:22:12,1,12,2,4,8,0.51,0.9899,35.16,
2021-11-06 14:01:13,1,4,1,1,2,0.55,0.986,35.94,
2021-11-06 14:04:41,1,5,1,3,3,0.61,0.9925,34.19,
2021-11-06 14:08:10,1,7,2,1,4,0.62,0.9898,35.95,
2021-11-06 14:11:37,1,8,1,4,5,0.47,0.9888,35.12,
2021-11-06 14:15:06,1,9,1,2,6,0.82,0.9945,35.5,
2021-11-06 14:18:33,1,10,2,3,7,0.64,0.9853,35.25,
2021-11-06 14:22:02,1,12,2,4,8,0.56,0.9896,35.15,
2021-11-06 15:01:11,1,4,1,1,2,0.50,0.9908,33.52,
2021-11-06 15:04:43,1,5,1,3,3,0.53,0.9862,33.46,
2021-11-06 15:08:16,1,7,2,1,4,0.58,0.9927,33.73,
2021-11-06 15:11:44,1,8,1,4,5,0.54,0.9846,34.26,
2021-11-06 15:15:12,1,9,1,2,6,0.65,0.9907,33.48,
2021-11-06 15:18:45,1,10,2,3,7,0.53,0.9927,34.63,
2021-11-06 15:22:18,1,12,2,4,8,0.52,0.9904,34.1,
2021-11-06 16:01:17,1,4,1,1,2,0.58,0.9869,34,
2021-11-06 16:04:45,1,5,1,3,3,0.59,0.9922,34.47,
2021-11-06 16:08:13,1,7,2,1,4,0.64,0.9911,35.37,
2021-11-06 16:11:42,1,8,1,4,5,0.51,0.9883,34.61,
2021-11-06 16:15:12,1,9,1,2,6,0.66,0.9927,33.39,
2021-11-06 16:18:43,1,10,2,3,7,0.52,0.9934,31.71,
2021-11-06 16:22:12,1,12,2,4,8,0.58,0.9885,33,
2021-11-06 17:01:13,1,4,1,1,2,0.55,0.9909,31.12,
2021-11-06 17:04:42,1,5,1,3,3,0.64,0.992,29.92,
2021-11-06 17:08:11,1,7,2,1,4,0.68,0.9871,29.71,
2021-11-06 17:11:40,1,8,1,4,5,0.52,0.9718,28.11,
2021-11-06 17:15:11,1,9,1,2,6,0.70,0.9881,27.59,
2021-11-06 17:18:43,1,10,2,3,7,0.62,0.9893,26.26,
2021-11-06 17:22:12,1,12,2,4,8,0.56,0.9845,26.37,
2021-11-06 18:01:14,1,4,1,1,2,0.51,0.9911,21.01,
2021-11-06 18:04:42,1,5,1,3,3,0.57,0.9897,20.87,
2021-11-06 18:08:11,1,7,2,1,4,0.62,0.9901,20.73,
2021-11-06 18:11:40,1,8,1,4,5,0.49,0.9834,20.96,
2021-11-06 18:15:09,1,9,1,2,6,0.70,0.9916,20.94,
2021-11-06 18:18:38,1,10,2,3,7,0.63,0.9904,20.89,
2021-11-06 18:22:07,1,12,2,4,8,0.47,0.9901,20.92,
2021-11-06 19:01:14,1,4,1,1,2,0.64,0.9809,19.25,
2021-11-06 19:04:44,1,5,1,3,3,0.62,0.9896,18.99,
2021-11-06 19:08:12,1,7,2,1,4,0.63,0.9841,18.55,
2021-11-06 19:11:41,1,8,1,4,5,0.50,0.9836,18.64,
2021-11-06 19:15:10,1,9,1,2,6,0.66,0.987,18.68,
2021-11-06 19:18:40,1,10,2,3,7,0.69,0.9925,18.45,
2021-11-06 19:22:09,1,12,2,4,8,0.52,0.9859,18.62,
2021-11-06 20:01:14,1,4,1,1,2,0.57,0.9866,18.08,
2021-11-06 20:04:43,1,5,1,3,3,0.67,0.9873,18.35,
2021-11-06 20:08:13,1,7,2,1,4,0.60,0.9909,18.29,
2021-11-06 20:11:42,1,8,1,4,5,0.45,0.9896,18.25,
2021-11-06 20:15:11,1,9,1,2,6,0.72,0.9875,18.35,
2021-11-06 20:18:41,1,10,2,3,7,0.58,0.9832,18.69,
2021-11-06 20:22:10,1,12,2,4,8,0.49,0.9782,18.86,
2021-11-06 21:01:14,1,4,1,1,2,0.50,0.9852,18.62,
2021-11-06 21:04:47,1,5,1,3,3,0.63,0.9887,18.68,
2021-11-06 21:08:17,1,7,2,1,4,0.52,0.9881,18.14,
2021-11-06 21:11:49,1,8,1,4,5,0.42,0.9785,18.32,
2021-11-06 21:15:22,1,9,1,2,6,0.77,0.9891,18.08,
2021-11-06 21:18:51,1,10,2,3,7,0.61,0.9888,17.75,
2021-11-06 22:01:14,1,4,1,1,2,0.48,0.9856,16.57,
2021-11-06 22:04:47,1,5,1,3,3,0.55,0.9884,16.4,
2021-11-06 22:08:20,1,7,2,1,4,0.56,0.9897,16.02,
2021-11-06 22:11:50,1,8,1,4,5,0.54,0.9838,16,
2021-11-06 22:15:19,1,9,1,2,6,0.73,0.9835,15.85,
2021-11-06 22:18:48,1,10,2,3,7,0.68,0.9864,15.74,
2021-11-06 22:22:18,1,12,2,4,8,0.49,0.9852,15.8,
2021-11-06 23:01:15,1,4,1,1,2,0.48,0.9843,15.74,
2021-11-06 23:04:44,1,5,1,3,3,0.53,0.988,15.76,
2021-11-06 23:08:17,1,7,2,1,4,0.52,0.9765,15.53,
2021-11-06 23:11:47,1,8,1,4,5,0.41,0.9763,15.83,
2021-11-06 23:15:20,1,9,1,2,6,0.55,0.9837,15.82,
2021-11-06 23:18:49,1,10,2,3,7,0.66,0.9847,16,
2021-11-06 23:22:19,1,12,2,4,8,0.45,0.9807,15.98,
2021-11-07 0:01:14,1,4,1,1,2,0.48,0.9817,15.92,
2021-11-07 0:04:43,1,5,1,3,3,0.61,0.9916,15.83,
2021-11-07 0:08:12,1,7,2,1,4,0.47,0.9822,15.53,
2021-11-07 0:11:44,1,8,1,4,5,0.50,0.9789,15.59,
2021-11-07 0:15:13,1,9,1,2,6,0.53,0.9831,15.62,
2021-11-07 0:18:42,1,10,2,3,7,0.73,0.9896,15.78,
2021-11-07 0:22:12,1,12,2,4,8,0.46,0.9855,15.66,
2021-11-07 1:01:12,1,4,1,1,2,0.54,0.9857,15.27,
2021-11-07 1:04:41,1,5,1,3,3,0.60,0.9883,15.26,
2021-11-07 1:08:10,1,7,2,1,4,0.51,0.9818,15.03,
2021-11-07 1:11:39,1,8,1,4,5,0.46,0.9822,15.18,
2021-11-07 1:15:12,1,9,1,2,6,0.71,0.9846,15.14,
2021-11-07 1:18:41,1,10,2,3,7,0.71,0.9849,15.12,
2021-11-07 2:01:14,1,4,1,1,2,0.52,0.9802,14.43,
2021-11-07 2:04:43,1,5,1,3,3,0.63,0.9852,14.43,
2021-11-07 2:08:12,1,7,2,1,4,0.55,0.9886,14.11,
2021-11-07 2:11:42,1,8,1,4,5,0.44,0.9766,14.28,
2021-11-07 2:15:11,1,9,1,2,6,0.53,0.9819,14.23,
2021-11-07 2:18:44,1,10,2,3,7,0.67,0.9878,14.15,
2021-11-07 9:01:16,1,4,1,1,2,0.45,0.9826,24.87,
2021-11-07 9:04:49,1,5,1,3,3,0.66,0.986,24.69,
2021-11-07 9:08:18,1,7,2,1,4,0.50,0.9888,25.37,
2021-11-07 9:11:51,1,8,1,4,5,0.45,0.9834,26.17,
2021-11-07 9:15:24,1,9,1,2,6,0.52,0.9858,26.94,
2021-11-07 9:18:56,1,10,2,3,7,0.42,0.9737,26.8,
2021-11-07 9:22:29,1,12,2,4,8,0.47,0.9838,27.16,
2021-11-07 10:01:14,1,4,1,1,2,0.57,0.9836,27.45,
2021-11-07 10:04:43,1,5,1,3,3,0.52,0.989,27.88,
2021-11-07 10:08:15,1,7,2,1,4,0.60,0.989,28.35,
2021-11-07 10:11:44,1,8,1,4,5,0.41,0.9783,29.79,
2021-11-07 10:15:17,1,9,1,2,6,0.48,0.984,30.61,
2021-11-07 10:18:49,1,10,2,3,7,0.66,0.9879,30.17,
2021-11-07 10:22:18,1,12,2,4,8,0.44,0.9875,29.86,
2021-11-07 11:01:13,1,4,1,1,2,0.55,0.9899,31.73,
2021-11-07 11:04:42,1,5,1,3,3,0.59,0.9895,31.15,
2021-11-07 11:08:10,1,7,2,1,4,0.51,0.9868,31.01,
2021-11-07 11:11:43,1,8,1,4,5,0.44,0.9784,32.48,
2021-11-07 11:15:16,1,9,1,2,6,0.63,0.992,32.69,
2021-11-07 11:18:44,1,10,2,3,7,0.57,0.9903,32.56,
2021-11-07 11:22:13,1,12,2,4,8,0.46,0.9845,32.64,
2021-11-07 12:01:13,1,4,1,1,2,0.50,0.9893,34.79,
2021-11-07 12:04:42,1,5,1,3,3,0.62,0.9882,32.36,
2021-11-07 12:08:10,1,7,2,1,4,0.56,0.9913,33.45,
2021-11-07 12:11:43,1,8,1,4,5,0.46,0.9884,32.4,
2021-11-07 12:15:15,1,9,1,2,6,0.75,0.9952,34.01,
2021-11-07 12:18:43,1,10,2,3,7,0.67,0.9741,35.03,
2021-11-07 12:22:13,1,12,2,4,8,0.51,0.9831,33.69,
2021-11-07 13:01:11,1,4,1,1,2,0.50,0.9846,31.87,
2021-11-07 13:04:43,1,5,1,3,3,0.61,0.9889,32.77,
2021-11-07 13:08:11,1,7,2,1,4,0.57,0.9892,32.83,
2021-11-07 13:11:44,1,8,1,4,5,0.47,0.9825,34,
2021-11-07 13:15:16,1,9,1,2,6,0.67,0.9959,33.73,
2021-11-07 13:18:47,1,10,2,3,7,0.61,0.9897,33.66,
2021-11-07 13:22:16,1,12,2,4,8,0.56,0.9898,33.18,
2021-11-07 14:01:11,1,4,1,1,2,0.54,0.9929,33.7,
2021-11-07 14:04:39,1,5,1,3,3,0.70,0.993,33.33,
2021-11-07 14:08:08,1,7,2,1,4,0.57,0.9877,32.9,
2021-11-07 14:11:40,1,8,1,4,5,0.53,0.991,32.97,
2021-11-07 14:15:08,1,9,1,2,6,0.80,0.9918,33.12,
2021-11-07 14:18:36,1,10,2,3,7,0.53,0.9848,31.76,
2021-11-07 14:22:08,1,12,2,4,8,0.55,0.9893,30.25,
2021-11-07 15:01:12,1,4,1,1,2,0.57,0.9889,32.84,
2021-11-07 15:04:40,1,5,1,3,3,0.56,0.9913,31.92,
2021-11-07 15:08:12,1,7,2,1,4,0.54,0.9908,30.45,
2021-11-07 15:11:44,1,8,1,4,5,0.48,0.9895,30.37,
2021-11-07 15:15:12,1,9,1,2,6,0.62,0.9886,32.29,
2021-11-07 15:18:44,1,10,2,3,7,0.59,0.9875,31.43,
2021-11-07 15:22:13,1,12,2,4,8,0.63,0.9912,33.43,
2021-11-07 16:01:12,1,4,1,1,2,0.57,0.9886,32.61,
2021-11-07 16:04:41,1,5,1,3,3,0.65,0.986,31.97,
2021-11-07 16:08:09,1,7,2,1,4,0.64,0.9935,31.39,
2021-11-07 16:11:38,1,8,1,4,5,0.44,0.9885,31.73,
2021-11-07 16:15:11,1,9,1,2,6,0.60,0.9916,31.2,
2021-11-07 16:18:43,1,10,2,3,7,0.59,0.9835,29.22,
2021-11-07 16:22:12,1,12,2,4,8,0.62,0.9863,28.88,
2021-11-07 17:01:15,1,4,1,1,2,0.54,0.9845,29.01,
2021-11-07 17:04:48,1,5,1,3,3,0.66,0.9894,27.93,
2021-11-07 17:08:17,1,7,2,1,4,0.62,0.9878,26.91,
2021-11-07 17:11:46,1,8,1,4,5,0.45,0.9827,26.29,
2021-11-07 17:15:15,1,9,1,2,6,0.97,0.992,25.96,
2021-11-07 17:18:45,1,10,2,3,7,0.60,0.9875,25.35,
2021-11-07 17:22:14,1,12,2,4,8,0.58,0.9872,25.11,
2021-11-07 18:01:13,1,4,1,1,2,0.56,0.9926,20.01,
2021-11-07 18:04:42,1,5,1,3,3,0.54,0.9889,19.7,
2021-11-07 18:08:15,1,7,2,1,4,0.58,0.9881,19.21,
2021-11-07 18:11:44,1,8,1,4,5,0.52,0.9785,19.15,
2021-11-07 18:15:13,1,9,1,2,6,0.64,0.9924,18.95,
2021-11-07 18:18:42,1,10,2,3,7,0.52,0.9892,19.06,
2021-11-07 18:22:11,1,12,2,4,8,0.53,0.9859,19.31,
2021-11-07 19:01:14,1,4,1,1,2,0.52,0.9827,18.9,
2021-11-07 19:04:47,1,5,1,3,3,0.60,0.9838,18.29,
2021-11-07 19:08:16,1,7,2,1,4,0.52,0.9865,17.81,
2021-11-07 19:11:49,1,8,1,4,5,0.51,0.9832,17.76,
2021-11-07 19:15:18,1,9,1,2,6,0.64,0.9891,17.92,
2021-11-07 19:18:47,1,10,2,3,7,0.54,0.9817,18.41,
2021-11-07 19:22:21,1,12,2,4,8,0.47,0.9846,18.36,
2021-11-07 20:01:14,1,4,1,1,2,0.56,0.9869,16.77,
2021-11-07 20:04:47,1,5,1,3,3,0.56,0.9906,16.49,
2021-11-07 20:08:16,1,7,2,1,4,0.56,0.9857,16.33,
2021-11-07 20:11:45,1,8,1,4,5,0.58,0.984,16.29,
2021-11-07 20:15:14,1,9,1,2,6,0.55,0.9814,16.27,
2021-11-07 20:18:47,1,10,2,3,7,0.54,0.9899,16.36,
2021-11-07 20:22:21,1,12,2,4,8,0.52,0.9844,16.46,
2021-11-07 21:01:13,1,4,1,1,2,0.56,0.9858,16.34,
2021-11-07 21:04:42,1,5,1,3,3,0.52,0.9862,16.16,
2021-11-07 21:08:15,1,7,2,1,4,0.57,0.9859,15.92,
2021-11-07 21:11:44,1,8,1,4,5,0.40,0.977,15.89,
2021-11-07 21:15:17,1,9,1,2,6,0.63,0.9876,15.99,
2021-11-07 21:18:46,1,10,2,3,7,0.56,0.9904,15.82,
2021-11-07 21:22:16,1,12,2,4,8,0.50,0.9735,15.77,
2021-11-07 22:01:13,1,4,1,1,2,0.50,0.988,14.88,
2021-11-07 22:04:42,1,5,1,3,3,0.53,0.9831,14.55,
2021-11-07 22:08:15,1,7,2,1,4,0.55,0.9844,14.53,
2021-11-07 22:11:44,1,8,1,4,5,0.57,0.9845,14.53,
2021-11-07 22:15:13,1,9,1,2,6,0.58,0.9866,14.45,
2021-11-07 22:18:42,1,10,2,3,7,0.76,0.9882,14.19,
2021-11-07 22:22:13,1,12,2,4,8,0.46,0.987,14.3,
2021-11-07 23:01:16,1,4,1,1,2,0.50,0.9845,12.23,
2021-11-07 23:04:49,1,5,1,3,3,0.52,0.9894,12.16,
2021-11-07 23:08:22,1,7,2,1,4,0.52,0.9821,11.56,
2021-11-07 23:11:55,1,8,1,4,5,0.45,0.9824,11.44,
2021-11-07 23:15:28,1,9,1,2,6,0.53,0.9869,11.76,
2021-11-07 23:18:57,1,10,2,3,7,0.62,0.9896,11.97,
2021-11-08 10:01:15,1,4,1,1,2,0.54,0.99,27.55,
2021-11-08 10:04:48,1,5,1,3,3,0.53,0.9906,27.55,
2021-11-08 10:08:17,1,7,2,1,4,0.48,0.9841,27.6,
2021-11-08 10:11:46,1,8,1,4,5,0.43,0.9854,27.44,
2021-11-08 10:15:15,1,9,1,2,6,0.49,0.9861,27.38,
2021-11-08 10:18:48,1,10,2,3,7,0.57,0.9869,27.27,
2021-11-08 10:22:17,1,12,2,4,8,0.43,0.9918,27.15,
2021-11-08 11:01:14,1,4,1,1,2,0.54,0.986,28.08,
2021-11-08 11:04:43,1,5,1,3,3,0.59,0.9882,27.58,
2021-11-08 11:08:11,1,7,2,1,4,0.49,0.9829,27.56,
2021-11-08 11:11:44,1,8,1,4,5,0.40,0.9802,27.27,
2021-11-08 11:15:17,1,9,1,2,6,0.58,0.9881,27.04,
2021-11-08 11:18:46,1,10,2,3,7,0.63,0.9696,26.85,
2021-11-08 11:22:16,1,12,2,4,8,0.52,0.9801,27.04,
2021-11-08 12:01:14,1,4,1,1,2,0.56,0.9886,27.96,
2021-11-08 12:04:43,1,5,1,3,3,0.60,0.9898,27.87,
2021-11-08 12:08:11,1,7,2,1,4,0.56,0.9854,28.13,
2021-11-08 12:11:40,1,8,1,4,5,0.47,0.9845,28.49,
2021-11-08 12:15:09,1,9,1,2,6,0.73,0.9933,28.9,
2021-11-08 12:18:37,1,10,2,3,7,0.46,0.9841,28.54,
2021-11-08 12:22:10,1,12,2,4,8,0.58,0.9907,28.34,
2021-11-08 13:01:13,1,4,1,1,2,0.63,0.9922,27.78,
2021-11-08 13:04:42,1,5,1,3,3,0.53,0.9882,27.61,
2021-11-08 13:08:10,1,7,2,1,4,0.51,0.987,27.93,
2021-11-08 13:11:43,1,8,1,4,5,0.45,0.9923,27.79,
2021-11-08 13:15:16,1,9,1,2,6,0.62,0.9886,28.17,
2021-11-08 13:18:44,1,10,2,3,7,0.54,0.9778,27.49,
2021-11-08 13:22:13,1,12,2,4,8,0.55,0.9847,26.77,
2021-11-08 14:01:11,1,4,1,1,2,0.62,0.989,30.14,
2021-11-08 14:04:39,1,5,1,3,3,0.54,0.9888,29.91,
2021-11-08 14:08:11,1,7,2,1,4,0.58,0.9901,29.3,
2021-11-08 14:11:44,1,8,1,4,5,0.49,0.9818,30.22,
2021-11-08 14:15:12,1,9,1,2,6,0.77,0.9942,29.66,
2021-11-08 14:18:40,1,10,2,3,7,0.53,0.9896,30.37,
2021-11-08 14:22:09,1,12,2,4,8,0.64,0.9906,30.97,
2021-11-08 15:01:12,1,4,1,1,2,0.58,0.9901,29.78,
2021-11-08 15:04:41,1,5,1,3,3,0.53,0.9819,29.87,
2021-11-08 15:08:13,1,7,2,1,4,0.61,0.9898,29.39,
2021-11-08 15:11:42,1,8,1,4,5,0.46,0.9875,30.04,
2021-11-08 15:15:15,1,9,1,2,6,0.67,0.9899,30.34,
2021-11-08 15:18:43,1,10,2,3,7,0.51,0.9884,29.62,
2021-11-08 15:22:12,1,12,2,4,8,0.58,0.9893,29.15,
2021-11-08 16:01:13,1,4,1,1,2,0.60,0.9926,29.05,
2021-11-08 16:04:42,1,5,1,3,3,0.55,0.987,29.18,
2021-11-08 16:08:15,1,7,2,1,4,0.54,0.9904,29.61,
2021-11-08 16:11:48,1,8,1,4,5,0.46,0.9894,30.48,
2021-11-08 16:15:21,1,9,1,2,6,0.57,0.9915,29.7,
2021-11-08 16:18:54,1,10,2,3,7,0.60,0.9881,27.7,
2021-11-08 16:22:23,1,12,2,4,8,0.52,0.9927,29.6,
2021-11-08 17:01:13,1,4,1,1,2,0.62,0.9887,26.88,
2021-11-08 17:04:42,1,5,1,3,3,0.53,0.988,26.01,
2021-11-08 17:08:11,1,7,2,1,4,0.55,0.989,25.52,
2021-11-08 17:11:44,1,8,1,4,5,0.44,0.9816,24.64,
2021-11-08 17:15:17,1,9,1,2,6,0.59,0.9907,24.2,
2021-11-08 17:18:50,1,10,2,3,7,0.68,0.9841,23.73,
2021-11-08 17:22:19,1,12,2,4,8,0.57,0.9886,23.68,
2021-11-08 18:01:16,1,4,1,1,2,0.53,0.9815,18.58,
2021-11-08 18:04:49,1,5,1,3,3,0.62,0.9833,18.2,
2021-11-08 18:08:18,1,7,2,1,4,0.63,0.9852,17.82,
2021-11-08 18:11:47,1,8,1,4,5,0.41,0.97,17.43,
2021-11-08 18:15:20,1,9,1,2,6,0.55,0.9869,17.37,
2021-11-08 18:18:53,1,10,2,3,7,0.49,0.9817,17.57,
2021-11-08 18:22:23,1,12,2,4,8,0.54,0.984,17.09,
2021-11-08 19:01:14,1,4,1,1,2,0.54,0.9859,17.62,
2021-11-08 19:04:43,1,5,1,3,3,0.48,0.9891,17.46,
2021-11-08 19:08:16,1,7,2,1,4,0.53,0.9886,17.08,
2021-11-08 19:11:45,1,8,1,4,5,0.43,0.983,17.15,
2021-11-08 19:15:18,1,9,1,2,6,0.67,0.9871,16.88,
2021-11-08 19:18:47,1,10,2,3,7,0.69,0.9924,16.89,
2021-11-08 19:22:17,1,12,2,4,8,0.46,0.9832,16.93,
2021-11-08 20:01:17,1,4,1,1,2,0.70,0.9925,16.15,
2021-11-08 20:04:46,1,5,1,3,3,0.51,0.9914,15.46,
2021-11-08 20:08:18,1,7,2,1,4,0.55,0.9846,14.6,
2021-11-08 20:11:47,1,8,1,4,5,0.44,0.9774,14.02,
2021-11-08 20:15:16,1,9,1,2,6,0.51,0.9832,13.74,
2021-11-08 20:18:49,1,10,2,3,7,0.59,0.9885,14.37,
2021-11-08 20:22:19,1,12,2,4,8,0.61,0.989,14.73,
2021-11-08 21:01:12,1,4,1,1,2,0.53,0.989,14.82,
2021-11-08 21:04:45,1,5,1,3,3,0.51,0.9825,14.69,
2021-11-08 21:08:18,1,7,2,1,4,0.51,0.9882,14.34,
2021-11-08 21:11:51,1,8,1,4,5,0.57,0.9724,14.61,
2021-11-08 21:15:20,1,9,1,2,6,0.59,0.9781,14.7,
2021-11-08 21:18:49,1,10,2,3,7,0.61,0.9897,14.19,
2021-11-08 21:22:19,1,12,2,4,8,0.48,0.9867,14.31,
2021-11-08 22:01:13,1,4,1,1,2,0.58,0.9858,13.09,
2021-11-08 22:04:42,1,5,1,3,3,0.49,0.9854,13.11,
2021-11-08 22:08:15,1,7,2,1,4,0.47,0.9858,13.12,
2021-11-08 22:11:49,1,8,1,4,5,0.40,0.9647,13.23,
2021-11-08 22:15:22,1,9,1,2,6,0.51,0.9825,13.57,
2021-11-08 22:18:55,1,10,2,3,7,0.62,0.9861,13.84,
2021-11-09 10:01:16,1,4,1,1,2,0.53,0.9863,25.86,
2021-11-09 10:04:45,1,5,1,3,3,0.58,0.9855,25.6,
2021-11-09 10:08:14,1,7,2,1,4,0.54,0.9833,25.77,
2021-11-09 10:11:43,1,8,1,4,5,0.41,0.9668,25.36,
2021-11-09 10:15:16,1,9,1,2,6,0.45,0.9836,26.11,
2021-11-09 10:18:49,1,10,2,3,7,0.58,0.9878,26.32,
2021-11-09 10:22:18,1,12,2,4,8,0.45,0.9777,25.72,
2021-11-09 11:01:14,1,4,1,1,2,0.56,0.9926,29.51,
2021-11-09 11:04:43,1,5,1,3,3,0.50,0.9861,28.62,
2021-11-09 11:08:15,1,7,2,1,4,0.59,0.9863,31.47,
2021-11-09 11:11:44,1,8,1,4,5,0.42,0.9843,29.91,
2021-11-09 11:15:13,1,9,1,2,6,0.65,0.9881,28.52,
2021-11-09 11:18:41,1,10,2,3,7,0.58,0.9823,28.33,
2021-11-09 11:22:10,1,12,2,4,8,0.51,0.9846,28.41,
2021-11-09 12:01:15,1,4,1,1,2,0.56,0.99,27.95,
2021-11-09 12:04:48,1,5,1,3,3,0.51,0.9851,28.63,
2021-11-09 12:08:20,1,7,2,1,4,0.52,0.9899,29.39,
2021-11-09 12:11:52,1,8,1,4,5,0.52,0.9856,29.71,
2021-11-09 12:15:21,1,9,1,2,6,0.64,0.9931,29.24,
2021-11-09 12:18:49,1,10,2,3,7,0.71,0.9866,29.41,
2021-11-09 12:22:18,1,12,2,4,8,0.46,0.9831,30.42,
2021-11-09 13:01:14,1,4,1,1,2,0.65,0.99,32,
2021-11-09 13:04:42,1,5,1,3,3,0.52,0.9862,31.32,
2021-11-09 13:08:14,1,7,2,1,4,0.60,0.9888,31.93,
2021-11-09 13:11:43,1,8,1,4,5,0.46,0.9827,33.26,
2021-11-09 13:15:15,1,9,1,2,6,0.64,0.9924,32.96,
2021-11-09 13:18:43,1,10,2,3,7,0.54,0.9793,32.44,
2021-11-09 13:22:12,1,12,2,4,8,0.52,0.9876,30.15,
2021-11-09 14:01:13,1,4,1,1,2,0.61,0.9924,32.75,
2021-11-09 14:04:41,1,5,1,3,3,0.50,0.9831,32.75,
2021-11-09 14:08:13,1,7,2,1,4,0.54,0.9916,31.98,
2021-11-09 14:11:41,1,8,1,4,5,0.50,0.9837,31.8,
2021-11-09 14:15:09,1,9,1,2,6,0.69,0.9905,32.28,
2021-11-09 14:18:37,1,10,2,3,7,0.50,0.9883,31.69,
2021-11-09 14:22:10,1,12,2,4,8,0.55,0.9929,31.83,
2021-11-09 15:01:14,1,4,1,1,2,0.61,0.9876,32.72,
2021-11-09 15:04:43,1,5,1,3,3,0.57,0.9867,32.36,
2021-11-09 15:08:11,1,7,2,1,4,0.60,0.9882,31.4,
2021-11-09 15:11:40,1,8,1,4,5,0.48,0.9832,30.98,
2021-11-09 15:15:08,1,9,1,2,6,0.60,0.9899,32.45,
2021-11-09 15:18:36,1,10,2,3,7,0.45,0.9834,32.8,
2021-11-09 15:22:05,1,12,2,4,8,0.55,0.9857,31.62,
2021-11-09 16:01:13,1,4,1,1,2,0.61,0.9914,31.51,
2021-11-09 16:04:42,1,5,1,3,3,0.57,0.991,30.64,
2021-11-09 16:08:10,1,7,2,1,4,0.57,0.9896,31.21,
2021-11-09 16:11:43,1,8,1,4,5,0.48,0.9811,31.34,
2021-11-09 16:15:12,1,9,1,2,6,0.57,0.9891,30.76,
2021-11-09 16:18:45,1,10,2,3,7,0.57,0.9865,28.05,
2021-11-09 16:22:14,1,12,2,4,8,0.59,0.9906,29.3,
2021-11-09 17:01:12,1,4,1,1,2,0.56,0.9923,26.24,
2021-11-09 17:04:45,1,5,1,3,3,0.61,0.9865,25.61,
2021-11-09 17:08:14,1,7,2,1,4,0.62,0.9912,25.19,
